title,url,stage,day,time,mbid,lfm_url,orig_name
Justin Strauss,https://ra.co/dj/justinstrauss,NYC DOWNLOW,SATURDAY,04:30 - 06:00,4ffcaf92-9f3a-4709-aaac-44d3ca736227,https://www.last.fm/music/Justin+Strauss,JUSTIN STRAUSS
Jyoti Supernaturel,http://www.jyotisupernaturel.com,THE PAVEMENT,THURSDAY,15:10 - 15:40,,https://www.last.fm/music/Jyoti+Supernaturel,JYOTI SUPERNATUREL
K.O.G,http://www.kogmusic.co.uk,CROISSANT NEUF,FRIDAY,01:00 - 02:00,,https://www.last.fm/music/K.O.G,K.O.G
Kacey Musgraves,https://www.kaceymusgraves.com/,OTHER STAGE,SUNDAY,18:00 - 19:00,d1393ecb-431b-4fde-a6ea-d769f2f040cb,https://www.last.fm/music/Kacey+Musgraves,KACEY MUSGRAVES
Kae Tempest,https://www.kaetempest.co.uk/,TRUTH STAGE,THURSDAY,19:15 - 20:00,,https://www.last.fm/music/Kae+Tempest,KAE TEMPEST
Kalush Orchestra,https://www.instagram.com/kalush.official/,TRUTH STAGE,FRIDAY,01:10 - 02:10,,https://www.last.fm/music/Kalush+Orchestra,KALUSH ORCHESTRA
KAM-BU,,LEFT FIELD,SATURDAY,18:10 - 19:10,,https://www.last.fm/music/KAM-BU,KAM-BU
KAMPIRE,,STONEBRIDGE BAR,FRIDAY,21:30 - 23:00,,https://www.last.fm/music/KAMPIRE,KAMPIRE
Kane & Abel,http://www.kaneandabelmagic.com,A LITTLE MORE SENSATION,FRIDAY,14:10 - 14:30,087761fc-caa1-46fa-83af-09e394b184e8,https://www.last.fm/music/Kane+&+Abel,KANE & ABEL
Kane & Able,http://www.kaneandabelmagic.com,A LITTLE MORE SENSATION,SUNDAY,17:05 - 17:35,,https://www.last.fm/music/Kane+&+Able,KANE & ABLE
Kangaroo Moon,,TOAD HALL,THURSDAY,21:30 - 22:30,d6390cae-d0dc-4183-abc1-8150c399138e,https://www.last.fm/music/Kangaroo+Moon,KANGAROO MOON
Kaotik Kartel,https://drsyntax.bandcamp.com/,BLIND TIGER,SUNDAY,23:30 - 12:30,,https://www.last.fm/music/Kaotik+Kartel,KAOTIK KARTEL
Jago,https://drsyntax.bandcamp.com/,BLIND TIGER,SUNDAY,23:30 - 12:30,8d6aa87b-c953-4707-93a9-750b6c1774b5,https://www.last.fm/music/Jago,JAGO
Mistafire,https://drsyntax.bandcamp.com/,BLIND TIGER,SUNDAY,23:30 - 12:30,,https://www.last.fm/music/Mistafire,MISTAFIRE
Kate Rusby,https://katerusby.com/,AVALON STAGE,SUNDAY,16:50 - 17:50,62b86b55-e0aa-446f-b326-054576968310,https://www.last.fm/music/Kate+Rusby,KATE RUSBY
Katherine Priddy,http://www.katherinepriddy.co.uk,ACOUSTIC STAGE,SATURDAY,13:40 - 14:20,,https://www.last.fm/music/Katherine+Priddy,KATHERINE PRIDDY
Kathryn Roberts & Sean Lakeman,,TOAD HALL,SATURDAY,19:45 - 20:30,e7856113-8c3b-4aca-a625-fe8827fede48,https://www.last.fm/music/Kathryn+Roberts+&+Sean+Lakeman,KATHRYN ROBERTS & SEAN LAKEMAN
Katy J Pearson,https://heavenlyrecordings.com/artist/katy-j-pearson/,THE PARK STAGE,SATURDAY,12:45 - 13:30,,https://www.last.fm/music/Katy+J+Pearson,KATY J PEARSON
Kelvin 373,,THE SALON CAROUSEL,THURSDAY,23:00 - 00:00,,https://www.last.fm/music/Kelvin+373,KELVIN 373
Kaisha,,THE SALON CAROUSEL,THURSDAY,23:00 - 00:00,,https://www.last.fm/music/Kaisha,KAISHA
Kendrick Lamar,https://oklama.com/,PYRAMID STAGE,SUNDAY,21:45 - 23:15,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar,KENDRICK LAMAR
Khartoum,,STRUMMERVILLE,THURSDAY,21:00 - 21:40,,https://www.last.fm/music/Khartoum,KHARTOUM
Khruangbin,https://www.khruangbin.com/,THE PARK STAGE,FRIDAY,21:15 - 22:15,aea4c9b9-9f8d-49dc-b2ca-57d6f26e8634,https://www.last.fm/music/Khruangbin,KHRUANGBIN
Kiara Scuro,,SONIC,SATURDAY,13:30 - 15:00,,https://www.last.fm/music/Kiara+Scuro,KIARA SCURO
Kikagaku Moyo,https://kikagakumoyo.com/,WEST HOLTS STAGE,SATURDAY,11:30 - 12:30,3a605eba-b6a1-4298-855d-b3033df0bf8b,https://www.last.fm/music/Kikagaku+Moyo,KIKAGAKU MOYO
King of Hearts,,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,03:00 - 04:00,c23589b5-ed15-42d8-9d35-bcbdc8f02c23,https://www.last.fm/music/King+of+Hearts,KING OF HEARTS
Kitty Liv,https://www.kittyliv.com,GREENPEACE,SATURDAY,12:30 - 13:15,,https://www.last.fm/music/Kitty+Liv,KITTY LIV
Kitty Stewart,,SMALL WORLD STAGE,THURSDAY,12:00 - 12:45,,https://www.last.fm/music/Kitty+Stewart,KITTY STEWART
Kleu,,THE TEMPLE,THURSDAY,01:00 - 03:00,,https://www.last.fm/music/Kleu,KLEU
Phibes,,THE TEMPLE,THURSDAY,01:00 - 03:00,,https://www.last.fm/music/Phibes,PHIBES
Koffee,https://www.originalkoffee.com/,WEST HOLTS STAGE,SUNDAY,18:30 - 19:30,,https://www.last.fm/music/Koffee,KOFFEE
Kojey Radical,https://kojeyradical.online/,OTHER STAGE,SUNDAY,11:00 - 11:45,,https://www.last.fm/music/Kojey+Radical,KOJEY RADICAL
Koven,,SONIC,SUNDAY,15:00 - 16:00,ad110705-cbe6-4c47-9b99-8526e6db0f41,https://www.last.fm/music/Koven,KOVEN
Krust B2B DJ Die,,STONEBRIDGE BAR,SUNDAY,23:00 - 00:00,,https://www.last.fm/music/Krust+B2B+DJ+Die,KRUST B2B DJ DIE
Kurupt Fm,https://www.kuruptfm.com/,ARCADIA,SATURDAY,23:15 - 00:00,,https://www.last.fm/music/Kurupt+Fm,KURUPT FM
Kyle Landman,,STRUMMERVILLE,FRIDAY,17:00 - 17:40,,https://www.last.fm/music/Kyle+Landman,KYLE LANDMAN
Laidlaw,https://soundcloud.com/laidlaw_uk,FLYING BUS,SUNDAY,00:00 - 02:00,17bc25eb-c11c-4681-86d6-835ef3ea684c,https://www.last.fm/music/Laidlaw,LAIDLAW
Lamb,https://lambofficial.co.uk/,AVALON STAGE,SATURDAY,21:35 - 22:35,d0cd81a5-0d64-404e-9bd3-932c019694b3,https://www.last.fm/music/Lamb,LAMB
Land of Promise,,TOAD HALL,SUNDAY,18:30 - 19:10,,https://www.last.fm/music/Land+of+Promise,LAND OF PROMISE
Land of the Giants,http://landofthegiantsmusic.co.uk,THE GATEWAY,THURSDAY,18:15 - 18:45,8548338b-2727-4c7a-b1ed-d93e61a95192,https://www.last.fm/music/Land+of+the+Giants,LAND OF THE GIANTS
Las Adelitas,https://www.mariachilasadelitas.com,LEFT FIELD,SUNDAY,17:00 - 17:30,,https://www.last.fm/music/Las+Adelitas,LAS ADELITAS
Latin Party,,GLASTO LATINO,THURSDAY,23:00 - 00:00,,https://www.last.fm/music/Latin+Party,LATIN PARTY
Laura Veirs,https://www.lauraveirs.com/,ACOUSTIC STAGE,SATURDAY,14:30 - 15:10,8951c87f-f730-4247-b442-52ed14ad6a97,https://www.last.fm/music/Laura+Veirs,LAURA VEIRS
Lava La Rue,https://lavalarue.bandcamp.com,GREENPEACE,THURSDAY,18:00 - 18:30,,https://www.last.fm/music/Lava+La+Rue,LAVA LA RUE
Lazy Habits,,THE RUM SHACK,FRIDAY,00:45 - 01:30,d352bc98-cff1-4ae0-85f6-13b0179cbe35,https://www.last.fm/music/Lazy+Habits,LAZY HABITS
Leander Morales,,MANDALA STAGE,SUNDAY,15:00 - 16:00,,https://www.last.fm/music/Leander+Morales,LEANDER MORALES
Lee Knott,,MANDALA STAGE,SATURDAY,22:00 - 23:00,,https://www.last.fm/music/Lee+Knott,LEE KNOTT
Leeon,,IICON,THURSDAY,00:40 - 03:00,e82f6ed7-d26a-4bd5-aad7-a3573a098e57,https://www.last.fm/music/Leeon,LEEON
Lekiddo - Lord Of The Lobsters!,https://lekiddo.com,THE SUMMER HOUSE,FRIDAY,18:00 - 18:30,,https://www.last.fm/music/Lekiddo+-+Lord+Of+The+Lobsters%21,LEKIDDO - LORD OF THE LOBSTERS!
Lemon Lounge,https://www.instagram.com/lemon_lounge,BABYLON UPRISING,SATURDAY,20:00 - 21:00,,https://www.last.fm/music/Lemon+Lounge,LEMON LOUNGE
Leon Bridges,https://www.leonbridges.com/,WEST HOLTS STAGE,SATURDAY,19:00 - 20:00,,https://www.last.fm/music/Leon+Bridges,LEON BRIDGES
Leon Vynehall,,WOW,SUNDAY,18:00 - 19:30,b98202d3-4fb4-4e32-9ff3-b9e1987d02cf,https://www.last.fm/music/Leon+Vynehall,LEON VYNEHALL
Les Amazones d'Afrique,https://lesamazonesdafrique.com/,PYRAMID STAGE,SATURDAY,12:00 - 12:45,,https://www.last.fm/music/Les+Amazones+d%27Afrique,LES AMAZONES D'AFRIQUE
Lesula,https://www.instagram.com/jsprlwe_/,BABYLON UPRISING,SATURDAY,21:00 - 22:00,,https://www.last.fm/music/Lesula,LESULA
Lewis McLaughlin,https://www.lewismclaughlinmusic.com/,THE RABBIT HOLE,THURSDAY,15:00 - 15:30,,https://www.last.fm/music/Lewis+McLaughlin,LEWIS MCLAUGHLIN
Lianne La Havas,https://www.liannelahavas.com/,OTHER STAGE,SUNDAY,13:30 - 14:30,680466d6-f05b-44f6-858d-625d1b5087f6,https://www.last.fm/music/Lianne+La+Havas,LIANNE LA HAVAS
Little Dragon,https://little-dragon.net/,JOHN PEEL STAGE,SUNDAY,20:00 - 21:00,c8a9ae11-63bf-409b-8bf3-a96b3712a2ff,https://www.last.fm/music/Little+Dragon,LITTLE DRAGON
Little Simz,https://www.littlesimz.com/,WEST HOLTS STAGE,FRIDAY,22:15 - 23:45,3cdb40fe-a63e-4bb9-b40d-17cda5f50979,https://www.last.fm/music/Little+Simz,LITTLE SIMZ
Logic1000,,SONIC,SATURDAY,18:15 - 19:45,,https://www.last.fm/music/Logic1000,LOGIC1000
Lolade,https://soundcloud.com/lolade92,TOLPUDDLE,SATURDAY,23:30 - 02:00,,https://www.last.fm/music/Lolade,LOLADE
Lorde,https://www.lorde.co.nz/,PYRAMID STAGE,SUNDAY,19:30 - 20:45,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,https://www.last.fm/music/Lorde,LORDE
Los Dedos,https://l.facebook.com/l.php?u=https%3a%2f%2flosdedos.bandcamp.com%2f&h=at3ug2iczj3l0u4-su5dx99igdhwy9li73qdbozea3hyijlzuxuoyxmood_uujolzxegz5z_vlbuylbuuu9ekhao7op8yv8zd8_kq3ncyigl3ggaywtigxggvogkpguaqg0mxeoybjpio2pl_vwzkq,THE ROCKET LOUNGE,FRIDAY,02:00 - 03:00,,https://www.last.fm/music/Los+Dedos,LOS DEDOS
Los Gusanos,https://www.tapedownrecords.com/losgusanos,CROISSANT NEUF,SUNDAY,14:30 - 15:30,0a69cd96-f376-4af2-a208-176ebf175008,https://www.last.fm/music/Los+Gusanos,LOS GUSANOS
Louise Hart,http://www.louise-hart.com,CROONER'S CORNER,THURSDAY,13:45 - 14:30,04eb1b75-8043-44e7-8839-a4f1a2541b18,https://www.last.fm/music/Louise+Hart,LOUISE HART
Love,,MANDALA STAGE,FRIDAY,21:00 - 22:00,c6a5a81d-2544-499a-8b30-6c52179c0857,https://www.last.fm/music/Love,LOVE
lsdxoxo,,IICON,FRIDAY,02:30 - 04:30,,https://www.last.fm/music/lsdxoxo,LSDXOXO
Lucy Gooch,https://www.lucygooch.com/,WILLIAM'S GREEN,SUNDAY,15:30 - 16:10,,https://www.last.fm/music/Lucy+Gooch,LUCY GOOCH
Luke Howard,https://ra.co/dj/lukehoward,NYC DOWNLOW,SUNDAY,03:30 - 04:55,b2da1675-3de7-4d72-9697-fc9b3372345d,https://www.last.fm/music/Luke+Howard,LUKE HOWARD
Luke Solomon,http://lukesolomon.com/,NYC DOWNLOW,FRIDAY,22:00 - 23:25,ece32969-caec-46eb-b74b-336800ec48d5,https://www.last.fm/music/Luke+Solomon,LUKE SOLOMON
Luke Stereo,,GREENPEACE,SATURDAY,17:45 - 18:45,,https://www.last.fm/music/Luke+Stereo,LUKE STEREO
Luke Una Presents É Soul Cultura,,STONEBRIDGE BAR,SATURDAY,13:00 - 16:00,,https://www.last.fm/music/Luke+Una+Presents+%C3%89+Soul+Cultura,LUKE UNA PRESENTS É SOUL CULTURA
Luke Welsh,https://soundcloud.com/lukewelshuk,FLYING BUS,FRIDAY,23:00 - 00:00,,https://www.last.fm/music/Luke+Welsh,LUKE WELSH
Lyza,https://twitter.com/lyzajanemusic?lang=en,THE RABBIT HOLE,FRIDAY,14:00 - 14:30,,https://www.last.fm/music/Lyza,LYZA
Madeleine Rose,https://www.kittyliv.com/,THE ROCKET LOUNGE,SATURDAY,00:00 - 01:00,,https://www.last.fm/music/Madeleine+Rose,MADELEINE ROSE
Maha Quest,https://soundcloud.com/themahaquest,THE BUG,SUNDAY,20:00 - 21:30,,https://www.last.fm/music/Maha+Quest,MAHA QUEST
MANAMI,,WOW,FRIDAY,20:00 - 22:00,db1eda69-b06d-4541-8e7a-377cc4870d60,https://www.last.fm/music/MANAMI,MANAMI
Mandel Turner,https://ra.co/dj/mandelturner/biography,THE MEAT RACK,FRIDAY,04:30 - 06:00,,https://www.last.fm/music/Mandel+Turner,MANDEL TURNER
Mandidextrous,,THE SALON CAROUSEL,SATURDAY,03:00 - 04:00,,https://www.last.fm/music/Mandidextrous,MANDIDEXTROUS
Mannequin Pussy,https://mannequinpussy.com/?fbclid=iwar2i8ctfogc-d9fshljdeh2xnzry9c11ckwqslo9xv9bdca7alkkz2h_gim,WILLIAM'S GREEN,FRIDAY,19:30 - 20:10,,https://www.last.fm/music/Mannequin+Pussy,MANNEQUIN PUSSY
Maria Chiara Argirò,https://www.mariachiaramusic.com/home,GLADE,SUNDAY,15:10 - 16:10,,https://www.last.fm/music/Maria+Chiara+Argir%C3%B2,MARIA CHIARA ARGIRÒ
Marshall Jefferson,,GLADE,THURSDAY,19:40 - 21:10,93938558-9a84-4a7f-a15c-6f145100ff5c,https://www.last.fm/music/Marshall+Jefferson,MARSHALL JEFFERSON
Mary Coughlan,http://www.marycoughlanmusic.com/,ACOUSTIC STAGE,FRIDAY,16:25 - 17:05,1fe7a0c1-2fdf-4549-831e-7013c5a0344d,https://www.last.fm/music/Mary+Coughlan,MARY COUGHLAN
Matilda Mann,https://matildamann.com/,THE PARK STAGE,FRIDAY,11:30 - 12:10,,https://www.last.fm/music/Matilda+Mann,MATILDA MANN
Matt Barnard,https://www.foolsparadise.co.uk/companies/jonesandbarnard/mattbarnard/,MAVERICKS,FRIDAY,00:55 - 01:02,,https://www.last.fm/music/Matt+Barnard,MATT BARNARD
Matt Black,https://ninjatune.net/artist/matt-black,GREENPEACE,SUNDAY,15:45 - 16:45,,https://www.last.fm/music/Matt+Black,MATT BLACK
MATTERS UNKNOWN,https://www.facebook.com/mattersunknown/,THE RABBIT HOLE,SUNDAY,15:30 - 16:15,,https://www.last.fm/music/MATTERS+UNKNOWN,MATTERS UNKNOWN
McFly,https://www.mcfly.com/,AVALON STAGE,SUNDAY,18:20 - 19:20,72d3dc3f-3984-42b9-89de-42d6eeb1abf3,https://www.last.fm/music/McFly,MCFLY
Medlar,https://soundcloud.com/medlar,TOLPUDDLE,SATURDAY,21:00 - 23:30,f7ed2003-f262-4123-b547-a5809130fdbf,https://www.last.fm/music/Medlar,MEDLAR
Nowt,https://soundcloud.com/medlar,TOLPUDDLE,SATURDAY,21:00 - 23:30,d81433b2-0c74-45ec-8fcd-6391f2bb6992,https://www.last.fm/music/Nowt,NOWT
Megan McKenna,,ACOUSTIC STAGE,SUNDAY,12:00 - 12:30,,https://www.last.fm/music/Megan+McKenna,MEGAN MCKENNA
Megan Thee Stallion,https://megantheestallion.com/,OTHER STAGE,SATURDAY,22:30 - 23:30,,https://www.last.fm/music/Megan+Thee+Stallion,MEGAN THEE STALLION
Melanie C,https://melaniec.net/,WILLIAM'S GREEN,THURSDAY,17:30 - 18:30,25b509ef-48ad-461b-a0bc-94cdddb8c919,https://www.last.fm/music/Melanie+C,MELANIE C
Mella Dee,https://www.instagram.com/melladee_,GREENPEACE,SATURDAY,01:30 - 03:00,,https://www.last.fm/music/Mella+Dee,MELLA DEE
Mellowmatic,http://www.mellowmaticmusic.com,SENSATION SEEKERS STAGE,THURSDAY,23:50 - 00:50,,https://www.last.fm/music/Mellowmatic,MELLOWMATIC
Menendez Brothers,https://soundcloud.com/themenendezbrothers,TOLPUDDLE,THURSDAY,22:00 - 02:00,,https://www.last.fm/music/Menendez+Brothers,MENENDEZ BROTHERS
Mera Bhai,,HMS SWEET CHARITY,THURSDAY,18:00 - 20:00,,https://www.last.fm/music/Mera+Bhai,MERA BHAI
Mereki,https://www.merekimusic.com/,STRUMMERVILLE,THURSDAY,15:00 - 15:40,,https://www.last.fm/music/Mereki,MEREKI
Metronomy,https://www.metronomy.co.uk/,OTHER STAGE,SATURDAY,15:45 - 16:45,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,https://www.last.fm/music/Metronomy,METRONOMY
Michael Baker,,SMALL WORLD STAGE,FRIDAY,18:00 - 17:00,eb6db7b0-dbe6-479a-b603-e8fd2842b7a6,https://www.last.fm/music/Michael+Baker,MICHAEL BAKER
Michael Eavis,,WILLIAM'S GREEN,THURSDAY,18:45 - 19:20,,https://www.last.fm/music/Michael+Eavis,MICHAEL EAVIS
Midland,https://midlandsound.bandcamp.com/,IICON,FRIDAY,23:15 - 01:15,35fddf9e-01f6-49af-8d03-b841dda89995,https://www.last.fm/music/Midland,MIDLAND
Migz,https://www.instagram.com/0800_migz/,TOLPUDDLE,FRIDAY,19:00 - 21:00,feb6e962-622f-43c6-ade6-90c1ba91b4ad,https://www.last.fm/music/Migz,MIGZ
Mik Artistik's Ego Trip,https://www.mikartistik.com,THE GATEWAY,THURSDAY,16:35 - 17:35,,https://www.last.fm/music/Mik+Artistik%27s+Ego+Trip,MIK ARTISTIK'S EGO TRIP
mik artistik,https://www.mikartistik.com/live,THE ROCKET LOUNGE,THURSDAY,22:00 - 23:00,,https://www.last.fm/music/mik+artistik,MIK ARTISTIK
Mik Artistik’s Ego Trip,https://www.mikartistik.com/home,THE BANDSTAND,SUNDAY,14:00 - 14:40,,https://www.last.fm/music/Mik+Artistik%E2%80%99s+Ego+Trip,MIK ARTISTIK’S EGO TRIP
Mike Dennis,,CROISSANT NEUF,SUNDAY,17:30 - 18:30,,https://www.last.fm/music/Mike+Dennis,MIKE DENNIS
Mikeadelic,,BIMBLE INN,SATURDAY,21:30 - 23:00,,https://www.last.fm/music/Mikeadelic,MIKEADELIC
miles cleret,,HMS SWEET CHARITY,SATURDAY,02:00 - 04:00,,https://www.last.fm/music/miles+cleret,MILES CLERET
Mina & Bryte,https://soundcloud.com/minamusicuk,TRUTH STAGE,SUNDAY,22:30 - 00:00,,https://www.last.fm/music/Mina+&+Bryte,MINA & BRYTE
Miss Monument,,BLIND TIGER,SATURDAY,12:30 - 14:00,,https://www.last.fm/music/Miss+Monument,MISS MONUMENT
Mitchell & Vincent,,SMALL WORLD STAGE,SUNDAY,13:15 - 14:15,,https://www.last.fm/music/Mitchell+&+Vincent,MITCHELL & VINCENT
Mitski,https://mitski.com/,THE PARK STAGE,SATURDAY,21:15 - 22:15,fa58cf24-0e44-421d-8519-8bf461dcfaa5,https://www.last.fm/music/Mitski,MITSKI
Mollie Collins,,GLADE,SATURDAY,22:00 - 23:00,,https://www.last.fm/music/Mollie+Collins,MOLLIE COLLINS
Molotov Jukebox,https://molotovjukebox.com/,AVALON STAGE,SATURDAY,15:35 - 16:35,82303b2b-3170-4d08-afb3-19991054f4a3,https://www.last.fm/music/Molotov+Jukebox,MOLOTOV JUKEBOX
Monroller,,THE SALON CAROUSEL,SUNDAY,00:00 - 01:00,,https://www.last.fm/music/Monroller,MONROLLER
Moulettes,http://www.moulettes.co.uk,CROISSANT NEUF,SUNDAY,13:00 - 14:00,91b4acf9-9cf0-441b-b010-a78c2d48d58a,https://www.last.fm/music/Moulettes,MOULETTES
Moxie,,WOW,SATURDAY,12:00 - 15:30,9eb81369-dfda-493e-a059-8a747ba1bb44,https://www.last.fm/music/Moxie,MOXIE
Peach,,WOW,SATURDAY,12:00 - 15:30,efad766f-de7f-4402-b56f-7bff4828d2ae,https://www.last.fm/music/Peach,PEACH
MPH,,THE RUM SHACK,SUNDAY,03:00 - 04:00,,https://www.last.fm/music/MPH,MPH
Mr Bruce,https://www.mrbruce.co.uk,GREENPEACE,THURSDAY,21:30 - 22:30,,https://www.last.fm/music/Mr+Bruce,MR BRUCE
Mr. Redley,https://ra.co/dj/mrredley,THE MEAT RACK,THURSDAY,23:00 - 01:00,,https://www.last.fm/music/Mr.+Redley,MR. REDLEY
Mush,,WILLIAM'S GREEN,SUNDAY,18:30 - 19:10,5db1e56d-07fe-4d91-8395-ca446500fef0,https://www.last.fm/music/Mush,MUSH
My Nu Leng,https://mynuleng.com/,THE TEMPLE,FRIDAY,04:30 - 06:00,9c3580ee-efa3-4643-aafa-a0f0b29fe47d,https://www.last.fm/music/My+Nu+Leng,MY NU LENG
Wonka,https://mynuleng.com/,THE TEMPLE,FRIDAY,04:30 - 06:00,0b49b8e4-b7d8-401f-8564-60a7cda82d30,https://www.last.fm/music/Wonka,WONKA
Nadia Sheikh,,TOAD HALL,SUNDAY,17:15 - 18:00,,https://www.last.fm/music/Nadia+Sheikh,NADIA SHEIKH
Naima Bock,,WILLIAM'S GREEN,SUNDAY,13:30 - 14:10,,https://www.last.fm/music/Naima+Bock,NAIMA BOCK
Nang,,THE SALON CAROUSEL,THURSDAY,21:00 - 22:00,,https://www.last.fm/music/Nang,NANG
Nastia,https://ra.co/dj/nastia,THE TEMPLE,FRIDAY,01:30 - 03:00,,https://www.last.fm/music/Nastia,NASTIA
Natalie May,,TOAD HALL,FRIDAY,19:30 - 20:15,,https://www.last.fm/music/Natalie+May,NATALIE MAY
Neil Balfour,http://www.artsongstory.com,THE SUMMER HOUSE,FRIDAY,17:35 - 17:50,,https://www.last.fm/music/Neil+Balfour,NEIL BALFOUR
New Dad,https://newdadofficial.bandcamp.com/,WILLIAM'S GREEN,SUNDAY,17:30 - 18:10,,https://www.last.fm/music/New+Dad,NEW DAD
Nia Archives,https://www.instagram.com/archives.nia/,ARCADIA,SATURDAY,21:30 - 22:15,,https://www.last.fm/music/Nia+Archives,NIA ARCHIVES
Nia Wyn,https://www.facebook.com/niawynmusic,AVALON STAGE,SATURDAY,11:30 - 12:10,,https://www.last.fm/music/Nia+Wyn,NIA WYN
Nick May,,MANDALA STAGE,THURSDAY,02:00 - 03:00,,https://www.last.fm/music/Nick+May,NICK MAY
Nick Mulvey,https://www.nickmulvey.com/,AVALON STAGE,FRIDAY,20:05 - 21:05,ee910c7a-56df-4df3-bef8-aa94a3adef8b,https://www.last.fm/music/Nick+Mulvey,NICK MULVEY
Nicky Blackmarket,,THE SALON CAROUSEL,THURSDAY,00:00 - 01:00,ca8b4a46-cc03-4f6b-bcad-50f441017d7a,https://www.last.fm/music/Nicky+Blackmarket,NICKY BLACKMARKET
Millz,,THE SALON CAROUSEL,THURSDAY,00:00 - 01:00,,https://www.last.fm/music/Millz,MILLZ
Nightmares on Wax,https://www.nightmaresonwax.com/,WEST HOLTS STAGE,SUNDAY,14:00 - 15:00,b8c5cc4f-239f-4e02-b46f-b040b77c2030,https://www.last.fm/music/Nightmares+on+Wax,NIGHTMARES ON WAX
Nilufer Yanya,,BBC MUSIC INTRODUCING,SUNDAY,18:40 - 19:05,,https://www.last.fm/music/Nilufer+Yanya,NILUFER YANYA
Ninotchka,https://www.instagram.com/juicemenace/,BREAD AND ROSES,THURSDAY,20:30 - 21:30,f915864a-1beb-48a8-b800-2691f1d870c6,https://www.last.fm/music/Ninotchka,NINOTCHKA
Noble,,DELUXE DINER,THURSDAY,01:30 - 03:00,,https://www.last.fm/music/Noble,NOBLE
Heath,,DELUXE DINER,THURSDAY,01:30 - 03:00,f9b3fd5e-535e-4d48-840b-0c626e6f16f6,https://www.last.fm/music/Heath,HEATH
Noel Gallagher's High Flying Birds,https://www.noelgallagher.com/,PYRAMID STAGE,SATURDAY,19:15 - 20:30,d5f54887-117b-42a1-9aee-8780b84ebaba,https://www.last.fm/music/Noel+Gallagher%27s+High+Flying+Birds,NOEL GALLAGHER'S HIGH FLYING BIRDS
Noel Watson,,DELUXE DINER,FRIDAY,01:30 - 03:00,,https://www.last.fm/music/Noel+Watson,NOEL WATSON
Noon Garden,https://www.noongarden.com,GREENPEACE,SUNDAY,16:45 - 17:30,,https://www.last.fm/music/Noon+Garden,NOON GARDEN
Notting Hill Carnival,https://soundcloud.com/dub-boy,THE BUG,SUNDAY,12:00 - 13:30,,https://www.last.fm/music/Notting+Hill+Carnival,NOTTING HILL CARNIVAL
NOVA TWINS,https://novatwins.co.uk/,TRUTH STAGE,THURSDAY,21:45 - 22:30,,https://www.last.fm/music/NOVA+TWINS,NOVA TWINS
Novelty Island,https://www.novelty-island.com/,ACOUSTIC STAGE,FRIDAY,12:00 - 12:30,,https://www.last.fm/music/Novelty+Island,NOVELTY ISLAND
Nubiyan Twist,https://www.nubiyantwist.co.uk/,WEST HOLTS STAGE,FRIDAY,11:30 - 12:30,,https://www.last.fm/music/Nubiyan+Twist,NUBIYAN TWIST
Nubya Garcia,https://www.nubyagarcia.com/,WEST HOLTS STAGE,SUNDAY,15:30 - 16:30,,https://www.last.fm/music/Nubya+Garcia,NUBYA GARCIA
Nuha Ruby Ra,https://www.nuharubyra.com/,WILLIAM'S GREEN,SATURDAY,12:30 - 13:10,,https://www.last.fm/music/Nuha+Ruby+Ra,NUHA RUBY RA
Oh My God! It's The Church,https://www.sexy-jesus.com/,AVALON STAGE,FRIDAY,18:35 - 19:35,,https://www.last.fm/music/Oh+My+God%21+It%27s+The+Church,OH MY GOD! IT'S THE CHURCH
Old Baby Mackerel,,BIMBLE INN,SATURDAY,18:30 - 19:30,,https://www.last.fm/music/Old+Baby+Mackerel,OLD BABY MACKEREL
Old Dirty Brasstards,https://www.olddirtybrasstards.co.uk/,WILLIAM'S GREEN,THURSDAY,22:30 - 23:30,,https://www.last.fm/music/Old+Dirty+Brasstards,OLD DIRTY BRASSTARDS
Olivia Rodrigo,https://www.oliviarodrigo.com/,OTHER STAGE,SATURDAY,18:45 - 19:45,,https://www.last.fm/music/Olivia+Rodrigo,OLIVIA RODRIGO
Optimo,,WOW,SATURDAY,23:30 - 01:00,39ca6961-d184-4f7b-be25-2bdab0767bc4,https://www.last.fm/music/Optimo,OPTIMO
Orla Gartland,https://orlagartland.com/,AVALON STAGE,SUNDAY,19:50 - 20:50,8094a83b-86ce-4a13-b25f-90af829c9ed6,https://www.last.fm/music/Orla+Gartland,ORLA GARTLAND
Orlando Weeks,,THE PARK STAGE,FRIDAY,12:45 - 13:30,,https://www.last.fm/music/Orlando+Weeks,ORLANDO WEEKS
Oscar Dunbar,https://twitter.com/oscarjaydunbar?lang=en,THE RABBIT HOLE,THURSDAY,17:30 - 18:30,,https://www.last.fm/music/Oscar+Dunbar,OSCAR DUNBAR
Overmono,https://ra.co/dj/overmono,IICON,FRIDAY,01:30 - 02:30,,https://www.last.fm/music/Overmono,OVERMONO
P.P. Arnold,https://pparnold.com/,AVALON STAGE,SUNDAY,15:20 - 16:20,b8d00eb5-b12a-4e58-8d0a-0993752be2a3,https://www.last.fm/music/P.P.+Arnold,P.P. ARNOLD
