title,url,stage,day,time,mbid,lfm_url,orig_name
Sugar Free,,ASSEMBLY,THURSDAY,21:00 - 22:30,"The duo serve up vibrant house, techno and electro.",088a3247-4fa8-4212-b894-9963732d82f1,https://www.last.fm/music/Sugar+Free,SUGAR FREE
Fonte,,ASSEMBLY,THURSDAY,21:00 - 22:30,"The duo serve up vibrant house, techno and electro.",,https://www.last.fm/music/Fonte,FONTE
Suntou Susso,https://suntoususso.com,CROISSANT NEUF,FRIDAY,01:00 - 02:00,,,https://www.last.fm/music/Suntou+Susso,SUNTOU SUSSO
Supalung,https://supalung.com/,STRUMMERVILLE,SATURDAY,16:00 - 16:40,,,https://www.last.fm/music/Supalung,SUPALUNG
SuperLung,https://www.sambrookes.com,THE BANDSTAND,SUNDAY,13:15 - 13:45,,,https://www.last.fm/music/SuperLung,SUPERLUNG
Surusinghe,https://www.instagram.com/surusinghe/,GREENPEACE,SATURDAY,23:30 - 01:00,,,https://www.last.fm/music/Surusinghe,SURUSINGHE
Surya Sen,https://www.instagram.com/suryasenmusic/,ARRIVALS,SATURDAY,02:00 - 02:30,,,https://www.last.fm/music/Surya+Sen,SURYA SEN
Aisha Mirza,https://www.instagram.com/uglyinahotway/,NOMAD,SUNDAY,01:00 - 02:00,,,https://www.last.fm/music/Aisha+Mirza,AISHA MIRZA
Swoose,https://www.instagram.com/swoose_/,SAN REMO,FRIDAY,19:00 - 20:30,,,https://www.last.fm/music/Swoose,SWOOSE
Symeon,https://www.instagram.com/outofsortsrecs/,BABYLON UPRISING,SUNDAY,15:00 - 16:00,,,https://www.last.fm/music/Symeon,SYMEON
Syreeta,,GLADE DOME,SUNDAY,19:00 - 20:30,London-based selector whose sounds are as diverse as her approach to life,da0f9080-8347-4323-88e4-560de540bc50,https://www.last.fm/music/Syreeta,SYREETA
SZA,https://www.szasos.com/,PYRAMID STAGE,SUNDAY,21:30 - 23:15,"Multi-award-winning songwriter (Beyonce, Rhianna) whose much-anticipated new album ‘Lana’ is set to catapult her to further heights.",272989c8-5535-492d-a25c-9f58803e027f,https://www.last.fm/music/SZA,SZA
T Sounds,,LUNCHED OUT LIZARDS,FRIDAY,20:00 - 21:00,,,https://www.last.fm/music/T+Sounds,T SOUNDS
T. Jacques,https://ra.co/dj/tjacques,THE MEATRACK,SATURDAY,14:00 - 15:30,,,https://www.last.fm/music/T.+Jacques,T. JACQUES
T.Jacques,,GLADE DOME,SUNDAY,14:40 - 16:00,"Originating from the outskirts of the M25 Circular, London-based T. Jacques is carving out a name for himself in the underground house landscape, gaining recognition through a series of recent EP’s on labels such as Butter Side Up, MINDHELMET and his own Nuances de Nuit imprint.",,https://www.last.fm/music/T.Jacques,T.JACQUES
Taliesin,https://open.spotify.com/album/3t1etor4mzekhnzmtnqir3?si=pmzw0vairxe09twgc1vx7a,LUNCHED OUT LIZARDS,FRIDAY,17:00 - 18:00,,a6b0a376-c8c5-4d09-a48d-227f386e4c98,https://www.last.fm/music/Taliesin,TALIESIN
Alexis Lee,https://www.instagram.com/stylemesunday,SCISSORS,FRIDAY,15:00 - 15:45,,,https://www.last.fm/music/Alexis+Lee,ALEXIS LEE
Mothership,https://www.instagram.com/heymothership,SCISSORS,SATURDAY,13:30 - 14:15,,feee11dc-faa5-4c8b-a6f6-ae22e6ccd69a,https://www.last.fm/music/Mothership,MOTHERSHIP
Consent,https://www.instagram.com/polyphiliablog,SCISSORS,SATURDAY,14:30 - 15:30,,,https://www.last.fm/music/Consent,CONSENT
Queer Nuns,https://www.instagram.com/drjaninaramirez,SCISSORS,SATURDAY,15:45 - 16:45,,,https://www.last.fm/music/Queer+Nuns,QUEER NUNS
Warrior Women,https://www.instagram.com/drjaninaramirez,SCISSORS,SATURDAY,15:45 - 16:45,,,https://www.last.fm/music/Warrior+Women,WARRIOR WOMEN
Ruby Rare,https://www.instagram.com/rubyrare,SCISSORS,THURSDAY,14:45 - 15:45,,,https://www.last.fm/music/Ruby+Rare,RUBY RARE
Yazzie Min,https://www.instagram.com/heymothership,SCISSORS,THURSDAY,16:00 - 17:00,,,https://www.last.fm/music/Yazzie+Min,YAZZIE MIN
Revolutionary Love,https://www.instagram.com/heymothership,SCISSORS,THURSDAY,16:00 - 17:00,,,https://www.last.fm/music/Revolutionary+Love,REVOLUTIONARY LOVE
Yomi Adegoke,https://www.instagram.com/yomi.adegoke,SCISSORS,THURSDAY,17:15 - 18:00,,,https://www.last.fm/music/Yomi+Adegoke,YOMI ADEGOKE
Tama Sumo & Lakuti,https://ra.co/dj/tamasumo,NYC DOWNLOW,SUNDAY,00:00 - 02:00,,,https://www.last.fm/music/Tama+Sumo+&+Lakuti,TAMA SUMO & LAKUTI
Tanita Tikaram,https://twitter.com/tanita_tikaram,ACOUSTIC STAGE,FRIDAY,18:30 - 19:30,"Renowned folky singer songwriter and a passionate political commentator and campaigner, deeply committed to human rights and justice for all.",43554fe6-840b-4f61-b54b-8168398cb1e7,https://www.last.fm/music/Tanita+Tikaram,TANITA TIKARAM
Tarzsa,https://www.instagram.com/tarzsa_williams/?hl=en,SAN REMO,SATURDAY,20:30 - 22:00,,,https://www.last.fm/music/Tarzsa,TARZSA
Taylah Elaine,,LONELY HEARTS CLUB,THURSDAY,19:30 - 20:30,"Genre surfing selector, fusing new tracks, old classics and everything in between and from every genre.",,https://www.last.fm/music/Taylah+Elaine,TAYLAH ELAINE
Teezle,https://www.instagram.com/babylonuprising/,BABYLON UPRISING,FRIDAY,01:00 - 02:00,,,https://www.last.fm/music/Teezle,TEEZLE
CAPTION,https://www.instagram.com/babylonuprising/,BABYLON UPRISING,FRIDAY,01:00 - 02:00,,,https://www.last.fm/music/CAPTION,CAPTION
Azyr,https://www.instagram.com/azyr_music?igsh=mwjly3j2mmk3z2y0da==,FLYING BUS,FRIDAY,02:30 - 04:00,,,https://www.last.fm/music/Azyr,AZYR
Dyen,https://www.instagram.com/dyen_music?igsh=dm41zzy0nmz2n3lq,FLYING BUS,FRIDAY,01:00 - 02:30,,,https://www.last.fm/music/Dyen,DYEN
Korse,http://korse (@korse.mp3) • instagram photos and videos,FLYING BUS,FRIDAY,23:30 - 01:00,,,https://www.last.fm/music/Korse,KORSE
The Muffin Man,https://www.instagram.com/themuffinmanlondon?igsh=eg4xy3e5djuzyta=,FLYING BUS,FRIDAY,22:00 - 23:30,,,https://www.last.fm/music/The+Muffin+Man,THE MUFFIN MAN
TEms,https://www.leadingvibe.com/,OTHER STAGE,SATURDAY,14:15 - 15:15,"GRAMMY Award-winning, Oscar nominated, Nigerian singer songwriter and producer of exotically rhythmic R&B, soul and Afropop.",,https://www.last.fm/music/TEms,TEMS
Tennyson King,https://tennysonking.com/,TOAD HALL,THURSDAY,20:30 - 21:10,,,https://www.last.fm/music/Tennyson+King,TENNYSON KING
The Ayoub Sisters,https://www.theayoubsisters.com,AVALON STAGE,SUNDAY,11:30 - 12:10,Classical chart toppers recognised for their ability to unite different genres and cultures through their unique style.,,https://www.last.fm/music/The+Ayoub+Sisters,THE AYOUB SISTERS
The Bar-Steward Sons of Val Doonican,https://www.thebarstewardsons.com,AVALON STAGE,FRIDAY,13:00 - 13:50,Folky cult collective of knit-wear enthusiasts with a penchant for Bar-Stewardizing famous songs with satirical comedy lyrics.,,https://www.last.fm/music/The+Bar-Steward+Sons+of+Val+Doonican,THE BAR-STEWARD SONS OF VAL DOONICAN
The Barefoot Bandit,https://wearetbb.com,CROISSANT NEUF,SUNDAY,16:00 - 17:00,,,https://www.last.fm/music/The+Barefoot+Bandit,THE BAREFOOT BANDIT
The Beatbox Collective,https://www.thebeatboxcollective.com,THE BANDSTAND,SATURDAY,21:00 - 22:00,,,https://www.last.fm/music/The+Beatbox+Collective,THE BEATBOX COLLECTIVE
The Bookshop Band,https://www.thebookshopband.co.uk/watch,TOAD HALL,SATURDAY,22:00 - 22:40,,d9fdf6ef-dad9-4e67-aaef-ed2a8ee6cfad,https://www.last.fm/music/The+Bookshop+Band,THE BOOKSHOP BAND
The Bootleg Beatles,https://www.facebook.com/bootlegbeatles,ACOUSTIC STAGE,FRIDAY,21:30 - 22:45,From period piece Merseybeat to Pepper-era psychedelia with all of the between-song Lennon one-liners adding to the authenticity.,,https://www.last.fm/music/The+Bootleg+Beatles,THE BOOTLEG BEATLES
The Breeders,http://thebreedersmusic.com/,THE PARK STAGE,SATURDAY,19:30 - 20:30,"Demonstrating their versatility and panache on their reformation, seamlessly transitioning from dreamy, melancholic melodies to grungy, frenetic alt-pop.",667e856e-f3a7-42e9-8244-95422ef31321,https://www.last.fm/music/The+Breeders,THE BREEDERS
The Burma,https://www.instagram.com/theburmamusic/?hl=en,ACOUSTIC STAGE,FRIDAY,11:30 - 12:00,Glowing dance-orientated indie rock ‘n’ roll from Ireland with plenty of punky attitude.,,https://www.last.fm/music/The+Burma,THE BURMA
The Burning Glass,https://theburningglass.co.uk/pages/videos/,MANDALA STAGE,SATURDAY,17:00 - 18:00,,4494c0e2-4cf9-4ace-b236-d048172d33d0,https://www.last.fm/music/The+Burning+Glass,THE BURNING GLASS
The Carry Nation,https://ra.co/dj/thecarrynation,NYC DOWNLOW,THURSDAY,01:00 - 03:00,,da26313c-46be-42e8-8f53-6485523393eb,https://www.last.fm/music/The+Carry+Nation,THE CARRY NATION
The Cat Empire,https://thecatempire.com,AVALON STAGE,SUNDAY,19:55 - 20:55,"Big selling, award-winning Australian outfit blessed overflowing with emotion, madness, and a deep sense of celebration on their many crowd-pleasing favourites.",a530492f-8806-4bd7-9c14-80c237eb92fe,https://www.last.fm/music/The+Cat+Empire,THE CAT EMPIRE
The Deep Blue,https://www.thedeepblueband.com,AVALON STAGE,FRIDAY,14:20 - 15:10,Rebellious but beautiful stories fusing anthemic themes and small musings with hypnotic harmonies.,efa60091-4ec1-4121-9e9b-4c42f5696b9a,https://www.last.fm/music/The+Deep+Blue,THE DEEP BLUE
The Disappointments,https://thedisappointments.co.uk,CROISSANT NEUF BANDSTAND,WEDNESDAY,17:30 - 18:30,,73757f74-acdc-42e8-bb2e-c3b0e5540673,https://www.last.fm/music/The+Disappointments,THE DISAPPOINTMENTS
The Downsetters,,THE ROCKET LOUNGE,SATURDAY,03:45 - 05:00,,,https://www.last.fm/music/The+Downsetters,THE DOWNSETTERS
The Egg,https://en.wikipedia.org/wiki/the_egg_(band),LUNCHED OUT LIZARDS,SATURDAY,00:30 - 02:00,,6fe91ae9-8ddb-47b0-a2d7-252833ce5500,https://www.last.fm/music/The+Egg,THE EGG
The Farm,https://www.facebook.com,LEFT FIELD,SUNDAY,19:45 - 20:30,Legendary post-new wavers recently adopting electronic sounds that are brought to life with dynamic guitar riffs.,3eece87b-4e2f-4774-91cd-a7ed5fb0510e,https://www.last.fm/music/The+Farm,THE FARM
The Feeling,https://www.thefeeling.com,AVALON STAGE,SUNDAY,22:50 - 23:50,Multi-million selling indie pop with a slew of chart-topping classics sitting neatly with brand new album ‘San Vito’.,848262ad-408e-469a-a7bb-13ef82622b7f,https://www.last.fm/music/The+Feeling,THE FEELING
The Filthy Six,https://www.instagram.com/thefilthysix/,WEST HOLTS BAR,FRIDAY,01:10 - 02:10,,92ca25ea-bc75-45cb-9c75-83b5f2a2ac88,https://www.last.fm/music/The+Filthy+Six,THE FILTHY SIX
The Flamenco Thief,https://www.theflamencothief.com/,BIMBLE INN,THURSDAY,17:00 - 18:00,,,https://www.last.fm/music/The+Flamenco+Thief,THE FLAMENCO THIEF
The Go! Team,https://www.thegoteam.co.uk,AVALON STAGE,SUNDAY,16:50 - 17:50,"A kaleidoscopic mix of rock and funk, aided by the power of the bassline and vocals from stalwart Ninja on a groovy sonic day trip.",8a396a9c-2e4f-47e2-a587-c26e93a0953f,https://www.last.fm/music/The+Go%21+Team,THE GO! TEAM
The Jonny Halifax Invocation,https://www.facebook.com/jonnyhalifaxinvocation/,STRUMMERVILLE,FRIDAY,17:00 - 17:40,,,https://www.last.fm/music/The+Jonny+Halifax+Invocation,THE JONNY HALIFAX INVOCATION
The Last Dinner Party,https://www.thelastdinnerparty.co.uk/,OTHER STAGE,SATURDAY,15:45 - 16:45,The BBC Sounds of 2024 winners unwrapping their literate indie art rock and dramatic baroque pop.,,https://www.last.fm/music/The+Last+Dinner+Party,THE LAST DINNER PARTY
The Magic Numbers,https://www.facebook.com/themagicnumbers,AVALON STAGE,SATURDAY,21:40 - 22:40,"Million selling, Mercury Prize nominated four-piece known for their gorgeous harmonies, melodic hooks and timeless sound.",3b3531c4-cd2d-4df0-897c-a2e29b8341fc,https://www.last.fm/music/The+Magic+Numbers,THE MAGIC NUMBERS
The Manfreds,https://www.facebook.com/themanfreds,ACOUSTIC STAGE,SATURDAY,17:00 - 18:00,Celebrating a remarkable 60 years as one of Britain’s most respected bands; a rare opportunity to see both vocalists Paul Jones and Mike D’Abo on stage together.,ae4c4143-fdeb-4f6c-9b60-4284164fa3f1,https://www.last.fm/music/The+Manfreds,THE MANFREDS
Mike D’Abo,https://www.facebook.com/themanfreds,ACOUSTIC STAGE,SATURDAY,17:00 - 18:00,Celebrating a remarkable 60 years as one of Britain’s most respected bands; a rare opportunity to see both vocalists Paul Jones and Mike D’Abo on stage together.,,https://www.last.fm/music/Mike+D%E2%80%99Abo,MIKE D’ABO
The Mary Wallopers,https://www.marywallopers.com/,THE PARK STAGE,FRIDAY,15:15 - 16:00,A joyous vision of the historic music of their Irish homeland delivered in proper rabble-rousing style.,,https://www.last.fm/music/The+Mary+Wallopers,THE MARY WALLOPERS
The National,http://www.americanmary.com/,OTHER STAGE,SUNDAY,21:45 - 23:15,"Dark, melancholy and difficult to describe; filled with bittersweet melodies and euphoric conspiratorial storylines.",664c3e0e-42d8-48c1-b209-1efca19c0325,https://www.last.fm/music/The+National,THE NATIONAL
The Nextmen Ft Kiko Bun,,GLADE DOME,THURSDAY,14:00 - 15:30,"North London’s sound system governor Kiko Bun, with The Nextmen providing rgan groove streaked with a folky, 60s touch of psychedelia.",,https://www.last.fm/music/The+Nextmen+Ft+Kiko+Bun,THE NEXTMEN FT KIKO BUN
The Old Time Rags,https://raggletagglearts.com/,THE GATEWAY,FRIDAY,12:35 - 13:05,,,https://www.last.fm/music/The+Old+Time+Rags,THE OLD TIME RAGS
The Orb,https://www.theorb.com,TREE STAGE,THURSDAY,23:50 - 00:50,Orb’s interstellar space odysse,42c14c80-bd17-47e4-9bb2-a35897638c4d,https://www.last.fm/music/The+Orb,THE ORB
The Page of Cups,https://www.instagram.com/thepageofcupsband/,STRUMMERVILLE,FRIDAY,16:00 - 16:40,,,https://www.last.fm/music/The+Page+of+Cups,THE PAGE OF CUPS
The Parallels,,BBC MUSIC INTRODUCING,FRIDAY,12:30 - 13:00,Mid-tempo but hugely uplifting guitar-led pop.,,https://www.last.fm/music/The+Parallels,THE PARALLELS
The Plumps,,BBC MUSIC INTRODUCING,THURSDAY,00:00 - 01:30,,,https://www.last.fm/music/The+Plumps,THE PLUMPS
Kraft Kuts,,BBC MUSIC INTRODUCING,THURSDAY,00:00 - 01:30,,,https://www.last.fm/music/Kraft+Kuts,KRAFT KUTS
The Portraits,https://www.theportraitsmusic.com/home,MANDALA STAGE,THURSDAY,20:00 - 21:00,,7b1b1604-9c90-4239-9d37-a65fe4ba7b7d,https://www.last.fm/music/The+Portraits,THE PORTRAITS
The Primitives,https://theprimitives.bigcartel.com/about,TOAD HALL,FRIDAY,22:30 - 23:30,,dd166a1c-a1ef-451a-b0e9-bb4d5b097f0d,https://www.last.fm/music/The+Primitives,THE PRIMITIVES
The Royston Club,https://theroystonclub.com/,STRUMMERVILLE,FRIDAY,19:00 - 19:40,,,https://www.last.fm/music/The+Royston+Club,THE ROYSTON CLUB
The Rumble-O's,https://www.facebook.com/rumble.os,THE BANDSTAND,THURSDAY,19:20 - 20:00,,,https://www.last.fm/music/The+Rumble-O%27s,THE RUMBLE-O'S
The Scratch,https://thescratch.ie/,PEACE STAGE,SUNDAY,00:00 - 01:00,,,https://www.last.fm/music/The+Scratch,THE SCRATCH
The Scribes,https://open.spotify.com/artist/2glzxgfyibacntgazg5vkw,MANDALA STAGE,THURSDAY,23:00 - 00:00,,,https://www.last.fm/music/The+Scribes,THE SCRIBES
The Shingalings,https://www.theshingalings.com,THE BANDSTAND,SUNDAY,20:30 - 21:15,,,https://www.last.fm/music/The+Shingalings,THE SHINGALINGS
The Silhouettes Project,,LONELY HEARTS CLUB,FRIDAY,17:45 - 18:45,"Best of the new platform for up and coming Hip-Hop, Soul and Jazz artists from the UK.",,https://www.last.fm/music/The+Silhouettes+Project,THE SILHOUETTES PROJECT
The Skatalites,https://skatalites.com,WEST HOLTS STAGE,SATURDAY,13:00 - 14:00,"The original pioneers of ska and rocksteady have a history stretching back 60 years. Featuring some legendary musicians, the band prove why this music will never die.",87ac7e25-f278-47a0-b109-5eb131dc96b6,https://www.last.fm/music/The+Skatalites,THE SKATALITES
The Snuts,https://thesnuts.os.fan/,OTHER STAGE,FRIDAY,13:00 - 13:45,Fist-bumping good time singalong Scottish indie rock; anthems made to measure.,,https://www.last.fm/music/The+Snuts,THE SNUTS
The Space Cowboy,https://www.thespacecowboy.com/,OUTSIDE CIRCUS STAGE,FRIDAY,18:48 - 19:18,,92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1,https://www.last.fm/music/The+Space+Cowboy,THE SPACE COWBOY
The Starlings,https://www.facebook.com/starlingsjazz,THE BANDSTAND,THURSDAY,21:20 - 22:10,,24afa358-06b5-4a2e-a7bb-3b16adbea30b,https://www.last.fm/music/The+Starlings,THE STARLINGS
The Staves,http://www.thestaves.com/,OTHER STAGE,SATURDAY,13:00 - 13:45,Dreamy alternative indie folk duo who sparkle and glow via sisters Jessica and Camilla Staveley-Taylor’s joyous harmonies.,18232972-277f-4a51-a884-338ff0e3ccb2,https://www.last.fm/music/The+Staves,THE STAVES
The Streets,https://www.thestreets.co.uk/,OTHER STAGE,SATURDAY,20:30 - 21:30,"Mike Skinner’s streetwise inner-city storylines switching from broken dreams to broken reality, soundtracked with a suitably subdued electronic vibe.",a02224a7-c738-4df0-9173-ac805788b895,https://www.last.fm/music/The+Streets,THE STREETS
The Trojans,,THE ROCKET LOUNGE,THURSDAY,02:00 - 03:00,,5b820e7a-7cb1-4d85-b495-f65158897d3a,https://www.last.fm/music/The+Trojans,THE TROJANS
The Trouble Notes,https://thetroublenotes.com,CROISSANT NEUF BANDSTAND,WEDNESDAY,18:45 - 19:30,,,https://www.last.fm/music/The+Trouble+Notes,THE TROUBLE NOTES
The Vaccines,http://www.thevaccines.com/,WOODSIES,FRIDAY,16:30 - 17:30,Champions of the melody hook and big chorus return with more boisterous anthems from new album ‘Pick-Up Full Of Pink Carnations’.,aa76ec08-45ab-4724-9411-d80b0e59ac59,https://www.last.fm/music/The+Vaccines,THE VACCINES
The Zawose Queens,https://www.instagram.com/zawosequeens/,GREENPEACE,SUNDAY,13:15 - 14:00,,,https://www.last.fm/music/The+Zawose+Queens,THE ZAWOSE QUEENS
The Zutons,http://www.thezutons.com/,OTHER STAGE,SUNDAY,11:15 - 12:00,"Back to their happy clapping playful best playing uplifting, rueful and expertly crafted tunes after their brief hiatus.",6290b769-173d-49d1-990e-660a4e333877,https://www.last.fm/music/The+Zutons,THE ZUTONS
Thee Ones,https://www.facebook.com/thee1s/?locale=en_gb,WISHING WELL,SATURDAY,03:00 - 04:00,,,https://www.last.fm/music/Thee+Ones,THEE ONES
Theo Kottis,https://www.instagram.com/theokottis/?hl=en,SAN REMO,FRIDAY,22:00 - 23:30,,,https://www.last.fm/music/Theo+Kottis,THEO KOTTIS
Theo Warrington,,CROISSANT NEUF BANDSTAND,WEDNESDAY,12:45 - 13:15,,,https://www.last.fm/music/Theo+Warrington,THEO WARRINGTON
Think Tonk,,FIRMLY ROOTED,SATURDAY,18:00 - 19:00,"A celebration of drum and bass, jungle and dancehall, an adventure into all things Bashy, Bassy, Wavey and Ravey.",,https://www.last.fm/music/Think+Tonk,THINK TONK
This Is the Kit,https://titk.cargo.site/,THE PARK STAGE,FRIDAY,16:30 - 17:30,"Banjo-toting singer songwriter with a hypnotic twang pattern and a voice of rare, unaffected beauty.",c7a4dcf7-61f8-4126-bec8-3bfa3b18284a,https://www.last.fm/music/This+Is+the+Kit,THIS IS THE KIT
Thrill Collins,https://www.thrillcollins.co.uk/,10 ACES,THURSDAY,17:45 - 18:30,,ad7d31b7-7d9d-41ff-901a-af4a75b9e81e,https://www.last.fm/music/Thrill+Collins,THRILL COLLINS
Tia Talks,,THE RUM SHACK,SATURDAY,22:40 - 23:00,,,https://www.last.fm/music/Tia+Talks,TIA TALKS
tiago fonseca,,MAVERICKS,SATURDAY,02:11 - 02:16,,,https://www.last.fm/music/tiago+fonseca,TIAGO FONSECA
Tianna,,BBC MUSIC INTRODUCING,SATURDAY,15:30 - 16:00,"Bristol born, neo-soul singer songwriter, influenced by the likes of Joy Crookes, Pip Millet and Greentea Peng.",,https://www.last.fm/music/Tianna,TIANNA
Tim Reaper,https://ra.co/dj/timreaper,IICON,SUNDAY,21:30 - 23:00,"Future Retro London label boss and lover of all things Jungle, Drum & Bass and Hardcore.",,https://www.last.fm/music/Tim+Reaper,TIM REAPER
Tina Edwards,https://www.instagram.com/tinaedwardsdj/,PLATFORM 23,THURSDAY,17:00 - 18:00,,,https://www.last.fm/music/Tina+Edwards,TINA EDWARDS
Toby Lee,https://www.toby-lee.com/,ACOUSTIC STAGE,SUNDAY,11:30 - 12:00,Self-taught guitar slinger who oozes class and boasts a musical resume to die for; from the West End to sharing the stage with Slash and Joe Bonamassa.,,https://www.last.fm/music/Toby+Lee,TOBY LEE
Toby Spin,https://www.instagram.com/stax_uk_/,BLIND TIGER,FRIDAY,18:50 - 19:40,,,https://www.last.fm/music/Toby+Spin,TOBY SPIN
Tolstoys,https://www.tolstoys.org/,TOAD HALL,FRIDAY,00:00 - 01:00,,,https://www.last.fm/music/Tolstoys,TOLSTOYS
Tom Bright,https://www.tombright.co.uk/,STRUMMERVILLE,THURSDAY,17:10 - 17:50,,4a2ee20d-19e2-4ce6-93a2-37645d6393a5,https://www.last.fm/music/Tom+Bright,TOM BRIGHT
Tom McQ,https://www.tommcq.com/music-1,MANDALA STAGE,SATURDAY,01:00 - 02:00,,,https://www.last.fm/music/Tom+McQ,TOM MCQ
Tom Moore & Archie Moss,https://www.tommoorearchiemoss.com,THE BANDSTAND,SATURDAY,15:00 - 15:40,,,https://www.last.fm/music/Tom+Moore+&+Archie+Moss,TOM MOORE & ARCHIE MOSS
Tom Tucker,https://www.instagram.com/tomtapey/,THE BUG,FRIDAY,18:00 - 19:00,,,https://www.last.fm/music/Tom+Tucker,TOM TUCKER
