title,url,stage,day,time,mbid,lfm_url,orig_name
The Flamenco Thief,https://theflamencothief.com/,THE RABBIT HOLE,SUNDAY,18:00 - 18:45,,https://www.last.fm/music/The+Flamenco+Thief,THE FLAMENCO THIEF
The Flaming Lips,http://www.flaminglips.com/?frontpage=true,THE PARK STAGE,FRIDAY,22:45 - 00:15,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,https://www.last.fm/music/The+Flaming+Lips,THE FLAMING LIPS
The Four Owls,http://www.high-focus.com/home/artists/the-four-owls/,RUMSHACK,THURSDAY,22:00 - 23:00,fc187a16-f411-4a2f-ae51-8973c231cf83,https://www.last.fm/music/The+Four+Owls,THE FOUR OWLS
The Hot 8 Brass Band,http://www.hot8brassband.com,AVALON STAGE,FRIDAY,21:35 - 22:40,,https://www.last.fm/music/The+Hot+8+Brass+Band,THE HOT 8 BRASS BAND
The Jacksons,http://www.thejacksons.com/,WEST HOLTS STAGE,SATURDAY,22:15 - 23:45,e5257dc5-1edd-4fca-b7e6-1158e00522c8,https://www.last.fm/music/The+Jacksons,THE JACKSONS
The Lemon Twigs,http://thelemontwigs.com/,JOHN PEEL STAGE,FRIDAY,15:30 - 16:20,,https://www.last.fm/music/The+Lemon+Twigs,THE LEMON TWIGS
the leylines,https://THELEYLINESMUSIC.CO.UK,BREAD AND ROSES,THURSDAY,19:00 - 20:00,581bc7a8-f053-4ad9-8835-251775261e0e,https://www.last.fm/music/the+leylines,THE LEYLINES
The Little Unsaid,,CROISSANT NEUF,SUNDAY,14:30 - 15:30,39a3e15f-eff8-465a-928f-0e36e17fc35c,https://www.last.fm/music/The+Little+Unsaid,THE LITTLE UNSAID
The Magic Gang,,WILLIAM'S GREEN,SATURDAY,13:00 - 13:40,,https://www.last.fm/music/The+Magic+Gang,THE MAGIC GANG
The Magic Numbers,,ACOUSTIC STAGE,SUNDAY,17:25 - 18:10,3b3531c4-cd2d-4df0-897c-a2e29b8341fc,https://www.last.fm/music/The+Magic+Numbers,THE MAGIC NUMBERS
The Mavericks,http://www.themavericksband.com,AVALON STAGE,FRIDAY,23:10 - 00:20,21e68cc5-1295-4b66-8f4d-6ba58d63f78c,https://www.last.fm/music/The+Mavericks,THE MAVERICKS
The Menendez Brothers,http://HTTPS://SOUNDCLOUD.COM/THEMENENDEZBROTHERS,TOLPUDDLE,THURSDAY,23:00 - 01:00,,https://www.last.fm/music/The+Menendez+Brothers,THE MENENDEZ BROTHERS
The Mighty Dub Generators,http://www.mightydubgenerators.com/,THE BANDSTAND,SUNDAY,23:20 - 00:30,,https://www.last.fm/music/The+Mighty+Dub+Generators,THE MIGHTY DUB GENERATORS
The Mighty Peas,http://www.themightypeas.com/,THE BANDSTAND,THURSDAY,15:20 - 16:00,,https://www.last.fm/music/The+Mighty+Peas,THE MIGHTY PEAS
The Moonlandingz,http://themoonlandingz.com/,THE PARK STAGE,SATURDAY,13:30 - 14:30,,https://www.last.fm/music/The+Moonlandingz,THE MOONLANDINGZ
The Mustangs,http://HTTP://WWW.THEMUSTANGS.CO.UK,TOAD HALL,SATURDAY,19:30 - 20:30,787a1ba6-e20f-4114-bf7f-831fb09e431e,https://www.last.fm/music/The+Mustangs,THE MUSTANGS
The National,http://americanmary.com/,PYRAMID STAGE,SATURDAY,19:45 - 20:45,664c3e0e-42d8-48c1-b209-1efca19c0325,https://www.last.fm/music/The+National,THE NATIONAL
The Orb Adventures Beyond The Ultraworld,http://www.theorb.com/,GLADE,THURSDAY,21:45 - 22:45,,https://www.last.fm/music/The+Orb+Adventures+Beyond+The+Ultraworld,THE ORB ADVENTURES BEYOND THE ULTRAWORLD
The Orb Sound System,http://www.theorb.com/,GLADE,THURSDAY,20:25 - 21:25,,https://www.last.fm/music/The+Orb+Sound+System,THE ORB SOUND SYSTEM
The Peaks,,CN BANDSTAND,FRIDAY,15:30 - 16:00,,https://www.last.fm/music/The+Peaks,THE PEAKS
The Petebox,http://www.thepetebox.com/welcome/,GREENPEACE/ENGINE ROOM,SATURDAY,15:55 - 16:30,,https://www.last.fm/music/The+Petebox,THE PETEBOX
The Pretenders,http://www.thepretenders.com/,OTHER STAGE,FRIDAY,11:00 - 12:00,e9c832b0-384b-4ee6-aec0-111372784aac,https://www.last.fm/music/The+Pretenders,THE PRETENDERS
The Purple Lights,,BEZ'S FLYING BUS,SUNDAY,22:30 - 23:30,,https://www.last.fm/music/The+Purple+Lights,THE PURPLE LIGHTS
The RPM's,,THE RABBIT HOLE,SUNDAY,23:45 - 00:45,cb48142a-1e26-447e-b582-19a608834b26,https://www.last.fm/music/The+RPM%27s,THE RPM'S
The Ska Vengers,http://www.theskavengers.com/,THE TRUTH STAGE,SUNDAY,01:30 - 02:30,,https://www.last.fm/music/The+Ska+Vengers,THE SKA VENGERS
The Smyths,https://www.thesmyths.net/,WILLIAM'S GREEN,THURSDAY,17:00 - 17:40,,https://www.last.fm/music/The+Smyths,THE SMYTHS
The Striking Clock,,SMALL WORLD STAGE,FRIDAY,18:30 - 19:30,,https://www.last.fm/music/The+Striking+Clock,THE STRIKING CLOCK
The Sundowners,,WILLIAM'S GREEN,SUNDAY,15:00 - 15:40,bb3ca91f-5ca4-4157-9e89-1f51951ea14f,https://www.last.fm/music/The+Sundowners,THE SUNDOWNERS
The Thatchers,http://www.teamthatchers.com/,SMALL WORLD STAGE,SATURDAY,17:30 - 18:30,,https://www.last.fm/music/The+Thatchers,THE THATCHERS
The Thurston Moore Group,https://www.thurstonmoore.com/,WILLIAM'S GREEN,SATURDAY,17:00 - 17:40,,https://www.last.fm/music/The+Thurston+Moore+Group,THE THURSTON MOORE GROUP
The Tribe,http://www.thetribalwave.com,GREENPEACE/ENGINE ROOM,WEDNESDAY,22:00 - 22:40,f6025c5b-6b82-4f97-9870-4890efde4e9e,https://www.last.fm/music/The+Tribe,THE TRIBE
The Trojans,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,WEDNESDAY,00:00 - 02:00,5b820e7a-7cb1-4d85-b495-f65158897d3a,https://www.last.fm/music/The+Trojans,THE TROJANS
Chris tofu,http://www.punksmusic.com,THE TRUTH STAGE,,TBA,,https://www.last.fm/music/Chris+tofu,CHRIS TOFU
The Veils,http://www.theveils.com/,WILLIAM'S GREEN,SUNDAY,19:30 - 20:10,c3bf5aee-646e-4030-9ab4-d1fbd4947a97,https://www.last.fm/music/The+Veils,THE VEILS
The xx,http://thexx.info,PYRAMID STAGE,FRIDAY,19:30 - 20:30,c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6,https://www.last.fm/music/The+xx,THE XX
Thee Ones,http://theeones.com/,SMALL WORLD STAGE,THURSDAY,01:30 - 02:30,,https://www.last.fm/music/Thee+Ones,THEE ONES
Thepetebox,,SENSATION SEEKERS STAGE,SATURDAY,16:05 - 16:35,93cbd33b-b7ac-4a8f-bfda-408e9e9302d9,https://www.last.fm/music/Thepetebox,THEPETEBOX
Three Daft Monkeys,http://www.3daftmonkeys.co.uk,THE BANDSTAND,WEDNESDAY,20:40 - 21:40,,https://www.last.fm/music/Three+Daft+Monkeys,THREE DAFT MONKEYS
Thrill Collins,https://thrillcollinsmusic.wordpress.com/,THE BANDSTAND,WEDNESDAY,18:00 - 18:55,ad7d31b7-7d9d-41ff-901a-af4a75b9e81e,https://www.last.fm/music/Thrill+Collins,THRILL COLLINS
Throes + The Shine,https://throestheshine.bandcamp.com/,THE TRUTH STAGE,FRIDAY,01:30 - 02:15,d22294cc-50a2-48c7-b17f-2857fef846c5,https://www.last.fm/music/Throes+%252B+The+Shine,THROES + THE SHINE
Throwing Shade,http://throwingshade.co.uk/,THE BEAT HOTEL,SATURDAY,17:00 - 18:30,64842903-4b4b-4dd2-8367-ccbb8e1bf3ac,https://www.last.fm/music/Throwing+Shade,THROWING SHADE
Thundercat,,WEST HOLTS STAGE,SATURDAY,14:30 - 15:30,044fd265-79dd-43eb-afc4-8b20becf7e17,https://www.last.fm/music/Thundercat,THUNDERCAT
Thunderdogs,,BEZ'S FLYING BUS,SATURDAY,22:30 - 23:30,,https://www.last.fm/music/Thunderdogs,THUNDERDOGS
Tigger,,SPACEPORT,SUNDAY,13:00 - 14:00,60727657-09cd-4eeb-b38f-a283f0bf7e91,https://www.last.fm/music/Tigger,TIGGER
Tobias Ben Jacob,http://www.tobiasbenjacob.com/,BIMBLE INN,FRIDAY,14:30 - 15:00,,https://www.last.fm/music/Tobias+Ben+Jacob,TOBIAS BEN JACOB
Toby Thompson,,RUMSHACK,WEDNESDAY,21:30 - 21:55,,https://www.last.fm/music/Toby+Thompson,TOBY THOMPSON
Donae’o,,STONEBRIDGE BAR,FRIDAY,22:00 - 05:00,,https://www.last.fm/music/Donae%E2%80%99o,DONAE’O
DJ Q,,STONEBRIDGE BAR,FRIDAY,22:00 - 05:00,a022551b-884b-46c4-8e3b-adc32f2fa8cf,https://www.last.fm/music/DJ+Q,DJ Q
Jamz Supernova,,STONEBRIDGE BAR,FRIDAY,22:00 - 05:00,,https://www.last.fm/music/Jamz+Supernova,JAMZ SUPERNOVA
Kojo Funds,,STONEBRIDGE BAR,FRIDAY,22:00 - 05:00,,https://www.last.fm/music/Kojo+Funds,KOJO FUNDS
Lisa Mercedes,,STONEBRIDGE BAR,FRIDAY,22:00 - 05:00,,https://www.last.fm/music/Lisa+Mercedes,LISA MERCEDES
Tom Chaplin,http://www.tomchaplinmusic.com/,ACOUSTIC STAGE,FRIDAY,20:00 - 21:00,,https://www.last.fm/music/Tom+Chaplin,TOM CHAPLIN
Tom Forbes,,CN BANDSTAND,WEDNESDAY,19:30 - 20:00,,https://www.last.fm/music/Tom+Forbes,TOM FORBES
Tom Walker,http://www.iamtomwalker.com/,THE RABBIT HOLE,FRIDAY,18:30 - 19:00,a962d133-092e-42b1-af1d-0546ff97ba07,https://www.last.fm/music/Tom+Walker,TOM WALKER
Tommy Cash,,THE BLUES,FRIDAY,21:00 - 22:00,d8c5c228-0dff-4236-beae-3e2982714a72,https://www.last.fm/music/Tommy+Cash,TOMMY CASH
Tongue Fu,http://www.tonguefu.co.uk,AVALON CAFÉ STAGE,WEDNESDAY,20:00 - 22:00,,https://www.last.fm/music/Tongue+Fu,TONGUE FU
Toni Varga,,LOVEBULLETS,FRIDAY,21:00 - 00:00,,https://www.last.fm/music/Toni+Varga,TONI VARGA
Waff,,LOVEBULLETS,FRIDAY,21:00 - 00:00,53d45985-0d18-4a63-adbd-c802a0c9292d,https://www.last.fm/music/Waff,WAFF
TONY ROSS,https://www.mixcloud.com/discover/tony-ross/,BEZ'S FLYING BUS,SATURDAY,00:30 - 01:30,25fb6d66-5d53-40e5-85bb-05462df4469b,https://www.last.fm/music/TONY+ROSS,TONY ROSS
Toots & The Maytals,https://www.tootsandthemaytals.com/,WEST HOLTS STAGE,SATURDAY,17:30 - 18:30,29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103,https://www.last.fm/music/Toots+&+The+Maytals,TOOTS & THE MAYTALS
Total Science,,THE CAVE,SUNDAY,01:00 - 02:00,344c7977-1c4b-4010-a0f7-27d9506301ec,https://www.last.fm/music/Total+Science,TOTAL SCIENCE
Touretteshero,,SENSATION SEEKERS STAGE,FRIDAY,13:55 - 14:25,,https://www.last.fm/music/Touretteshero,TOURETTESHERO
Captain Hotknives,,SENSATION SEEKERS STAGE,FRIDAY,13:55 - 14:25,a9567ca4-b58f-4898-9c19-d3815b130b3f,https://www.last.fm/music/Captain+Hotknives,CAPTAIN HOTKNIVES
Tove Lo,http://www.tove-lo.com/,JOHN PEEL STAGE,SATURDAY,18:10 - 19:00,56756959-1e78-429c-b897-e1d056cb0225,https://www.last.fm/music/Tove+Lo,TOVE LO
TQD,http://tqdukg.com/,ARCADIA,SATURDAY,00:35 - 01:45,,https://www.last.fm/music/TQD,TQD
Tribal Voices,https://www.tribalvoices.org.uk/,MANDALA STAGE,THURSDAY,02:00 - 03:00,,https://www.last.fm/music/Tribal+Voices,TRIBAL VOICES
Tribe Steppaz,,THE BLUES,FRIDAY,14:00 - 15:30,,https://www.last.fm/music/Tribe+Steppaz,TRIBE STEPPAZ
Trouble Vision,,THE MEAT RACK,FRIDAY,01:30 - 03:00,,https://www.last.fm/music/Trouble+Vision,TROUBLE VISION
Tumble Audio,,SPACEPORT,SUNDAY,18:55 - 19:55,,https://www.last.fm/music/Tumble+Audio,TUMBLE AUDIO
TwoGood,,SPACEPORT,THURSDAY,14:00 - 15:30,,https://www.last.fm/music/TwoGood,TWOGOOD
Txarango,http://www.txarango.com/,PUSSY PARLURE,THURSDAY,22:15 - 23:30,b3ce2d90-8d74-4ca5-87ac-473012cc2491,https://www.last.fm/music/Txarango,TXARANGO
Tyni,,THE RABBIT HOLE,THURSDAY,18:45 - 19:15,,https://www.last.fm/music/Tyni,TYNI
Skeptical,,CLASH,SATURDAY,03:00 - 06:00,fa62b65a-146b-4a67-a68e-5ccbfbe61283,https://www.last.fm/music/Skeptical,SKEPTICAL
Ulterior Motive,,CLASH,SATURDAY,03:00 - 06:00,aa3cd20e-fb0a-419a-bc4e-8258fe7d58d0,https://www.last.fm/music/Ulterior+Motive,ULTERIOR MOTIVE
Ultimate Power,http://www.ultimatepowerclub.com/london/,WILLIAM'S GREEN,THURSDAY,14:30 - 16:40,,https://www.last.fm/music/Ultimate+Power,ULTIMATE POWER
Uncle Funk,,SENSATION SEEKERS STAGE,FRIDAY,02:00 - 03:00,,https://www.last.fm/music/Uncle+Funk,UNCLE FUNK
Upgrade,,SALON CAROUSEL,SATURDAY,04:00 - 05:00,0702b3e0-ee2a-4b8f-b556-31b4c034b3f9,https://www.last.fm/music/Upgrade,UPGRADE
Venus,,THE PAVEMENT,FRIDAY,17:00 - 17:30,ef311600-d5ad-4a59-bdc7-511705e50797,https://www.last.fm/music/Venus,VENUS
Verushka,http://HTTP://VERUSHKAMUSIC.COM,BREAD AND ROSES,SUNDAY,23:00 - 00:00,,https://www.last.fm/music/Verushka,VERUSHKA
Via Trio,http://HTTP://CLUB.CYWORLD.COM/VIATRIO,TOAD HALL,THURSDAY,14:10 - 14:50,,https://www.last.fm/music/Via+Trio,VIA TRIO
Vieux Farka Touré,http://www.vieuxfarkatoure.com/,PYRAMID STAGE,SATURDAY,11:55 - 12:45,7682d624-9e0b-45b2-b7d0-d1b18b3ebd05,https://www.last.fm/music/Vieux+Farka+Tour%C3%A9,VIEUX FARKA TOURÉ
VINYL JUNKIE,,SALON CAROUSEL,FRIDAY,01:00 - 02:00,,https://www.last.fm/music/VINYL+JUNKIE,VINYL JUNKIE
Virginia Wing,https://virginiawingmusic.bandcamp.com/,WILLIAM'S GREEN,FRIDAY,16:00 - 16:40,17756a89-689c-4d94-87ce-7f52da4bd3f5,https://www.last.fm/music/Virginia+Wing,VIRGINIA WING
Itchy Rich,http://www.itchyrich.co.uk,LOVEBULLETS,SUNDAY,17:00 - 19:30,,https://www.last.fm/music/Itchy+Rich,ITCHY RICH
Strays,http://www.itchyrich.co.uk,LOVEBULLETS,SUNDAY,17:00 - 19:30,,https://www.last.fm/music/Strays,STRAYS
Ward Thomas,https://www.wardthomasmusic.com/,ACOUSTIC STAGE,SUNDAY,20:00 - 21:00,5664c7e9-8e0d-48df-ac6f-658769ffdfff,https://www.last.fm/music/Ward+Thomas,WARD THOMAS
Warpaint,http://warpaintwarpaint.com/,THE PARK STAGE,SATURDAY,23:00 - 00:15,cf82a38f-9413-4333-bacb-ca5b6db95794,https://www.last.fm/music/Warpaint,WARPAINT
Watch The Birdie,http://www.foolsparadise.co.uk/companies/safetycatchproductions/,BELLA'S FIELD,FRIDAY,13:00 - 14:30,,https://www.last.fm/music/Watch+The+Birdie,WATCH THE BIRDIE
Way Out West,http://www.wayoutwestmusic.co.uk,GLADE,SATURDAY,20:10 - 21:15,ef22852b-b264-40a5-b6f7-dac5e5b0dbab,https://www.last.fm/music/Way+Out+West,WAY OUT WEST
Wes Baggaley,,NYC DOWNLOW,WEDNESDAY,20:00 - 21:30,,https://www.last.fm/music/Wes+Baggaley,WES BAGGALEY
Whimwise,http://www.whimwise.com/,MANDALA STAGE,SATURDAY,18:00 - 19:00,e7a050e6-c29c-4a62-9dbb-dd7c7e90b698,https://www.last.fm/music/Whimwise,WHIMWISE
Whitney,http://www.whitneytheband.com/,OTHER STAGE,SATURDAY,12:05 - 12:50,c8adeb75-8ec5-4b0f-a5d3-13e87da1d19a,https://www.last.fm/music/Whitney,WHITNEY
wiki,,WOW!,SUNDAY,23:15 - 00:15,,https://www.last.fm/music/wiki,WIKI
Wild Beasts,http://wild-beasts.co.uk/,OTHER STAGE,SATURDAY,14:45 - 15:45,46a31d29-e073-44c8-b4de-54b31f37d0de,https://www.last.fm/music/Wild+Beasts,WILD BEASTS
Wildwood Kin,http://www.wildwoodkin.com,AVALON STAGE,SATURDAY,12:50 - 13:45,,https://www.last.fm/music/Wildwood+Kin,WILDWOOD KIN
Wiley,http://www.wileyofficial.com/,OTHER STAGE,SATURDAY,19:15 - 20:00,d0f61299-9caa-4e6b-8b10-2839de120b27,https://www.last.fm/music/Wiley,WILEY
Wilkinson,http://wilkinson-music.com/,SONIC,SATURDAY,17:45 - 19:00,c9fa114f-8426-4286-a289-9f16c8e092b5,https://www.last.fm/music/Wilkinson,WILKINSON
Will Varley,http://www.willvarley.com,AVALON STAGE,SATURDAY,17:10 - 18:10,ec1ac9e9-628c-4d74-be0e-be03894ea56d,https://www.last.fm/music/Will+Varley,WILL VARLEY
Will White,,GLADE,FRIDAY,00:35 - 01:30,ec80796b-02d2-4a91-8edd-7e6aad31e448,https://www.last.fm/music/Will+White,WILL WHITE
wheeze,http://www.wobbleandwheeze.co.uk/,MANDALA STAGE,WEDNESDAY,23:00 - 00:00,,https://www.last.fm/music/wheeze,WHEEZE
Wonka,,SPACEPORT,SUNDAY,22:55 - 23:55,0b49b8e4-b7d8-401f-8564-60a7cda82d30,https://www.last.fm/music/Wonka,WONKA
Wonkavision,,CLASH,THURSDAY,03:30 - 06:00,46589d65-6615-4be0-9eb5-95244aedaa4d,https://www.last.fm/music/Wonkavision,WONKAVISION
Wormrot,https://wormrot.bandcamp.com/,THE TRUTH STAGE,SATURDAY,19:00 - 20:00,143fd9a0-28a4-42fb-911e-e5c00baf06f9,https://www.last.fm/music/Wormrot,WORMROT
WOWH,https://SOUNDCLOUD.COM/WOWH,BREAD AND ROSES,THURSDAY,21:30 - 22:30,,https://www.last.fm/music/WOWH,WOWH
Woz,,THE GAS TOWER,FRIDAY,21:00 - 22:00,6d9f615f-1026-4e42-8409-7ed8c7cb227e,https://www.last.fm/music/Woz,WOZ
XamVolo,http://www.xamvolo.com/,PUSSY PARLURE,SATURDAY,15:00 - 16:00,,https://www.last.fm/music/XamVolo,XAMVOLO
Ygg,,THE BLUES,SATURDAY,18:00 - 19:00,0fb07f6d-b59c-4065-a02d-1b658c2acba7,https://www.last.fm/music/Ygg,YGG
Khan,http://www.yorkstonthornekhan.com/,WEST HOLTS STAGE,SUNDAY,14:15 - 15:15,c27c0722-a6ad-4cc6-8ad6-88ece08529ea,https://www.last.fm/music/Khan,KHAN
Yorkston,http://www.yorkstonthornekhan.com/,WEST HOLTS STAGE,SUNDAY,14:15 - 15:15,,https://www.last.fm/music/Yorkston,YORKSTON
You Dirty Blue,,AVALON CAFÉ STAGE,SUNDAY,15:30 - 16:15,,https://www.last.fm/music/You+Dirty+Blue,YOU DIRTY BLUE
Young Marco,http://youngmarco.com/,THE BEAT HOTEL,THURSDAY,00:00 - 01:30,bfad5e87-b092-45ac-bf10-3fc1b7474725,https://www.last.fm/music/Young+Marco,YOUNG MARCO
Young Yizzy,http://officialyizzy.co.uk/,THE BLUES,SATURDAY,14:00 - 15:00,,https://www.last.fm/music/Young+Yizzy,YOUNG YIZZY
Youngsta,,LONDON UNDERGROUND,FRIDAY,04:30 - 06:00,df7bb489-3f43-4405-95b9-7dd2bb31072f,https://www.last.fm/music/Youngsta,YOUNGSTA
Youth,http://www.youth.me.uk/dj.html,CLASH,SUNDAY,22:00 - 00:00,e1e84379-9766-4078-8acd-23df8200e8ae,https://www.last.fm/music/Youth,YOUTH
Jah Wobble,http://www.youth.me.uk/dj.html,CLASH,SUNDAY,22:00 - 00:00,904cc1c8-021e-45ac-bbe9-95c01a1f8099,https://www.last.fm/music/Jah+Wobble,JAH WOBBLE
Yuna,http://www.yunamusic.com/,PUSSY PARLURE,THURSDAY,00:00 - 01:15,c58c7817-420d-4268-bccf-f3d90565e2e6,https://www.last.fm/music/Yuna,YUNA
Z-STAR DELTA,https://zstarmusic.com/,BIMBLE INN,FRIDAY,20:30 - 21:30,,https://www.last.fm/music/Z-STAR+DELTA,Z-STAR DELTA
12 Stone Toddler,,THE TRUTH STAGE,SATURDAY,20:30 - 21:30,,https://www.last.fm/music/12+Stone+Toddler,12 STONE TODDLER
3 Daft Monkeys,,SMALL WORLD STAGE,SATURDAY,02:00 - 03:00,a8a31525-6e79-4e5d-9498-49a5b6412502,https://www.last.fm/music/3+Daft+Monkeys,3 DAFT MONKEYS
6ft Stereo,,RUMSHACK,WEDNESDAY,00:00 - 01:00,,https://www.last.fm/music/6ft+Stereo,6FT STEREO
Áine Cahill,,AVALON STAGE,FRIDAY,14:20 - 15:15,,https://www.last.fm/music/%C3%81ine+Cahill,ÁINE CAHILL
67,,SONIC,FRIDAY,19:00 - 19:40,,https://www.last.fm/music/67,67
