title,url,stage,day,time,description
THE DISAPPOINTMENTS,https://thedisappointments.co.uk,CROISSANT NEUF BANDSTAND,THURSDAY,18:00 - 19:00,
THE DR AND SUE,,HMS SWEET CHARITY,THURSDAY,21:30 - 23:00,
THE DR AND SUE,,HMS SWEET CHARITY,FRIDAY,02:30 - 04:00,
THE EGG,https://soundcloud.com/the_egg,THE RABBIT HOLE,SUNDAY,01:00 - 02:30,
THE EGG,https://www.facebook.com/theeggband,GLADE,SATURDAY,01:30 - 02:55,"Legends of the underground music scene, one of the first to play electronic techno in a four-piece band set-up."
THE ENTITLED SONS,,AVALON'S CAFÉ STAGE,THURSDAY,18:00 - 18:45,
THE ENTITLED SONS,,AVALON'S CAFÉ STAGE,SUNDAY,23:50 - 00:30,
THE ENTITLED SONS,,AVALON'S CAFÉ STAGE,SUNDAY,22:20 - 22:50,
THE FENCE 18,https://www.imdb.com/title/tt15253488/,PILTON PALAIS CINEMA,SUNDAY,16:45 - 18:19,
THE FIERCE AND THE FABULOUS,https://friskyonline.co.uk/,SENSATION SEEKERS STAGE,THURSDAY,21:35 - 22:20,
THE FIERCE AND THE FABULOUS,https://friskyonline.co.uk/,SENSATION SEEKERS STAGE,FRIDAY,22:15 - 23:00,
THE FIERCE AND THE FABULOUS,https://friskyonline.co.uk/,SENSATION SEEKERS STAGE,SATURDAY,22:00 - 22:45,
THE FIERY JACK TEAM,,THE PAVEMENT,THURSDAY,16:40 - 17:10,
THE FIERY JACK TEAM,,THE PAVEMENT,FRIDAY,18:25 - 18:55,
THE FIERY JACK TEAM,,THE PAVEMENT,SUNDAY,16:40 - 17:10,
THE FLAMENCO THIEF,,SMALL WORLD STAGE,FRIDAY,14:15 - 15:15,
THE FLAMENCO THIEF,,BIMBLE INN,THURSDAY,13:30 - 14:00,
THE FUTURE SHAPE OF SOUND,https://linktr.ee/thefutureshapeofsound,TRUTH STAGE,SATURDAY,05:15 - 06:00,
THE GIN BOWLERS,https://www.rachellawrencemusic.co.uk/the-gin-bowlers/,THE BANDSTAND,SATURDAY,17:05 - 17:50,
THE GLASTONBURY VOX MOB,https://www.thebeatboxcollective.com/,THE PAVEMENT,WEDNESDAY,15:45 - 16:30,
THE GLASTONBURY VOX MOB,https://www.thebeatboxcollective.com/,SENSATION SEEKERS STAGE,THURSDAY,15:00 - 15:45,
THE GLASTONBURY VOX MOB,https://www.thebeatboxcollective.com/,SENSATION SEEKERS STAGE,FRIDAY,16:05 - 16:50,
THE GLASTONBURY VOX MOB,https://www.thebeatboxcollective.com/,SENSATION SEEKERS STAGE,SATURDAY,16:40 - 17:25,
THE GLASTONBURY VOX MOB,https://www.thebeatboxcollective.com/,SENSATION SEEKERS STAGE,SUNDAY,14:55 - 15:55,
THE GLOBAL COLLECTIVE,https://seventhwavemusic.co.uk,CROISSANT NEUF,SUNDAY,01:00 - 02:00,
THE GUARDIAN LIVE INTERVIEW WITH MEL C,,CABARET,SUNDAY,12:05 - 12:55,
THE GUARDIAN LIVE INTERVIEW WITH SHARLEEN SPITERI,,CABARET,FRIDAY,12:05 - 12:55,
THE GUARDIAN LIVE INTERVIEW,,CABARET,SATURDAY,12:05 - 12:55,
THE HIVEBORN,,THE HIVE,THURSDAY,23:00 - 03:00,
THE HIVEBORN,,THE HIVE,THURSDAY,20:45 - 21:25,
THE HIVEBORN,,THE HIVE,FRIDAY,22:15 - 23:15,
THE HIVES,https://www.thehives.com/,OTHER STAGE,FRIDAY,13:00 - 13:45,"Swedish garage rock revivalist whose new album, ‘The Death Of Randy Fitzsimmons’ harks back to their punky anthems from some 20 years ago."
THE HU,https://www.thehuofficial.com/,WEST HOLTS STAGE,SUNDAY,17:00 - 18:00,Masters of Mongolian folk metal combining monstrously heavy riffs with the powerful rumble of their native throat singing.
THE ILLUSTRIOUS BLACKS LIVE,https://theillustriousblacks.com/,GREENPEACE,FRIDAY,18:50 - 19:50,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,THURSDAY,14:00 - 15:00,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,THURSDAY,13:00 - 14:00,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,FRIDAY,14:00 - 15:00,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,FRIDAY,13:00 - 14:00,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,SATURDAY,14:00 - 15:00,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,SATURDAY,13:00 - 14:00,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,SUNDAY,14:00 - 15:00,
"THE JAM, IN HONOUR OF NIK TURNER",https://www.facebook.com/mandalastage/videos/1189661938337162/,MANDALA STAGE,SUNDAY,13:00 - 14:00,
THE JOY,https://www.instagram.com/thejoyofficialmusic/?hl=en,OTHER STAGE,SUNDAY,11:00 - 12:00,"South African five piece discovered by Two Inch Punch, mixing traditional Zulu music and acapella singing."
THE KAIDEN NOLAN BAND,https://www.instagram.com/kaidennolan/,MANDALA STAGE,FRIDAY,01:00 - 02:00,
THE LAST DINNER PARTY,https://www.thelastdinnerparty.co.uk/,WOODSIES,SATURDAY,11:30 - 12:15,Succinct alternative pop sounds with an off kilter prog rock murmur in their symphonic melodies.
THE LATHUMS,https://www.thelathums.com/#home,OTHER STAGE,SATURDAY,13:00 - 13:45,Boy-next-door indie rock with a mature line in world-weary realism mixing heady riffs with some plaintive melodies.
THE LIGHTING OF THE FIRE FOR THE FUTURE,,FIRESIDE STORIES,SUNDAY,12:00 - 14:00,
THE LITTLE UNSAID,,SMALL WORLD STAGE,SUNDAY,12:00 - 01:00,
THE LOVE BUZZ,https://www.thelovebuzz.com/,THE HIVE,FRIDAY,21:30 - 22:15,
THE LOVE BUZZ,https://www.instagram.com/thelovebuzz_/?hl=en,STRUMMERVILLE,SATURDAY,19:00 - 19:45,
THE LOVE BUZZ,https://www.thelovebuzz.com/,BREAD AND ROSES,THURSDAY,17:30 - 18:30,
THE LOVE BUZZ,https://www.thelovebuzz.com/,THE RABBIT HOLE,FRIDAY,15:15 - 16:15,
THE LOVE BUZZ,https://www.thelovebuzz.com/,WOODSIES,SUNDAY,11:15 - 12:00,Cranked up psychedelic pogo punk with some thrashy riffs and plenty of chantalong choruses.
THE MAGIC NUMBERS,http://@themagicnumbers,ACOUSTIC STAGE,SATURDAY,14:00 - 14:40,Mercury prize nominated quartet whose upbeat pop rock and singalong choruses have made the two sets of brothers and sisters an irresistible live act.
THE MAGNIFICENT KEVENS,http://www.themagnificentkevens.com,THE GATEWAY,FRIDAY,15:15 - 16:00,
THE MAGNIFICENT KEVENS,http://www.themagnificentkevens.com,THE GATEWAY,SATURDAY,16:00 - 16:45,
THE MAGNIFICENT KEVENS,http://www.themagnificentkevens.com,THE GATEWAY,SUNDAY,15:30 - 16:15,
THE MARCHING SKALETONS,,SMALL WORLD STAGE,FRIDAY,01:45 - 03:00,
THE MARY WALLOPERS,https://www.facebook.com/marywallopers/,ACOUSTIC STAGE,FRIDAY,15:00 - 15:40,A joyous vision of the historic music of their Irish homeland delivered in proper rabble-rousing style.
THE MASTER MUSICIANS OF JOUJOUKA,https://www.instagram.com/mastermusiciansofjoujouka/?hl=en,PYRAMID STAGE,FRIDAY,12:00 - 12:45,Moroccan pipe-powered transcendental sounds served over rambunctious drumming as originally played in the 15th century and loved by Rolling Stone Brian Jones in 1969
THE MIDNIGHT ZU,https://linktr.ee/themidnightzu,TRUTH STAGE,THURSDAY,18:45 - 19:30,
THE MIGHTY MOJO,https://linktr.ee/mo__stewart?,VILLAGE INN,THURSDAY,20:00 - 21:00,
THE MURDER CAPITAL,https://themurdercapital.com/,WOODSIES,SATURDAY,15:15 - 16:00,"Dark, intense, and introspective Dubliners caught in a post-punk whirl that focusses on vulnerability, self-reflection, and emotional turmoil."
THE ODD BEATS,https://www.instagram.com/theoddbeatsband/,GREENPEACE,FRIDAY,12:30 - 13:30,
THE ODD BEATS,http://www.theoddbeats.com/,THE LIZARD STAGE,SUNDAY,01:00 - 02:00,
THE ODD BEATS,http://www.theoddbeats.com,BIMBLE INN,THURSDAY,21:30 - 22:30,
THE PANSY BOYS,,CABARET,SATURDAY,20:05 - 20:25,
THE PANSY BOYS,,CABARET,SUNDAY,20:35 - 20:55,
THE PETEBOX (BLENDID TAKEOVER),http://www.thepetebox.com/,CORNISH ARMS,THURSDAY,16:00 - 17:00,
THE PETEBOX,https://www.thepetebox.com/,THE HIVE,FRIDAY,16:45 - 17:15,
THE PORTRAITS,https://theportraitsmusic.com/,MANDALA STAGE,THURSDAY,20:00 - 21:00,
THE PRINCES OF 80S POP,,VILLAGE INN,SUNDAY,14:00 - 16:00,
THE RIGHT TO DANCE PRESENTS: 'MIGRANT FOOTPRINT',,THE INFORMATION,SATURDAY,14:30 - 15:15,Hosted by Tayo (GIANT) + Special Guests
THE SAW DOCTORS,http://sawdoctors.com/,ACOUSTIC STAGE,FRIDAY,21:30 - 22:45,Much-travelled Irish rock band whose rough and rootsy Celtic beginnings have matured into a heady anthemic sound spiked with echoes of their homeland.
THE SCHMOOZENBERGS,,AVALON'S CAFÉ STAGE,SATURDAY,19:35 - 20:05,
THE SCHMOOZENBURGS,,AVALON'S CAFÉ STAGE,THURSDAY,11:00 - 11:45,
THE SCHMOOZENBURGS,,AVALON'S CAFÉ STAGE,FRIDAY,11:00 - 11:45,
THE SCRIBES,,MANDALA STAGE,FRIDAY,21:00 - 22:00,
THE SCRIBES,https://www.instagram.com/thescribes/?hl=en,STRUMMERVILLE,SUNDAY,16:15 - 17:00,
THE SCRIBES,,AVALON'S CAFÉ STAGE,THURSDAY,00:10 - 01:10,
THE SCRIBES,https://www.facebook.com/scribesmusic/,BIMBLE INN,SATURDAY,17:00 - 18:00,
THE SHARON SHANNON TRIO,http:// http://sharonshannon.com,ACOUSTIC STAGE,SATURDAY,15:00 - 15:40,"Hailed as an Irish treasure, the versatile folk singer-songwriter steps out in a trio format adding lush layers to her traditional fayre."
THE SHOWHAWK DUO,https://www.facebook.com/showhawkduo,THE HIVE,FRIDAY,23:30 - 00:15,
THE SILHOUETTES PROJECT,https://www.instagram.com/thesilhouettesproject/,THE RUM SHACK,THURSDAY,23:30 - 00:30,
THE SIXSTERS,https://the-sixsters.com/,WOODSIES,FRIDAY,11:30 - 12:15,"Scratchy nu-metal with flailing punk edge from this edgy Ukrainian four piece, filled with euphoric power chords and choruses."
"THE SOCIAL W/ C&S, PETE FOWLER + SCARLETT O’MALLEY",,STONEBRIDGE BAR,SATURDAY,14:30 - 16:00,
THE SPACE FALCONS,https://spacefalcons.com/,MANDALA STAGE,FRIDAY,00:00 - 01:00,
THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/,OUTSIDE CIRCUS STAGE,FRIDAY,17:47 - 18:17,
THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/,OUTSIDE CIRCUS STAGE,SATURDAY,15:33 - 16:03,
THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/,OUTSIDE CIRCUS STAGE,SUNDAY,14:36 - 15:06,
THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,FRIDAY,13:10 - 13:40,
THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,SATURDAY,18:25 - 18:55,
THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,SUNDAY,12:00 - 12:30,
THE SPICE BOYZ [RUFFNEK DISCOTEK X TUN UP!],https://www.facebook.com/people/ruffnek-diskotek/100066917265427/,BABYLON UPRISING,SUNDAY,17:00 - 18:00,
THE SPLINTERS,,AVALON'S CAFÉ STAGE,THURSDAY,10:00 - 10:45,
THE STEVE HILLAGE BAND,https://www.facebook.com/stevehillageband,GLADE,SATURDAY,23:15 - 00:30,"Virtuoso guitarist and techno futurist who has journeyed from the legendary Gong to acid rock and his electronic project System 7, now with a full band and visuals by Fruit Salad Lightshow with Jasper Johns at the controls."
THE SUPER MARIO BROS. MOVIE U,https://www.imdb.com/title/tt6718170/,PILTON PALAIS CINEMA,THURSDAY,19:30 - 21:02,
THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,THURSDAY,11:00 - 19:00,
THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,FRIDAY,11:00 - 19:00,
THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,SATURDAY,11:00 - 19:00,
THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,SUNDAY,11:00 - 19:00,
THE TAPHOUSE BAND FEAT CHARLEY MACAULEY,https://www.instagram.com/charleymacaulay/?hl=en,THE TAPHOUSE,THURSDAY,19:00 - 21:00,
THE TAPHOUSE BAND FEAT JONATHAN FASHOLE-LUKE,https://www.instagram.com/jayefel/,THE TAPHOUSE,SUNDAY,19:00 - 21:00,
THE TAPHOUSE BAND FEAT SHANNON B,https://www.instagram.com/shannonbmusic91/,THE TAPHOUSE,SATURDAY,19:00 - 21:00,
THE TAPHOUSE BAND FEAT SIAN UNWIN,https://www.instagram.com/shunwin_bass/,THE TAPHOUSE,FRIDAY,19:00 - 21:00,
THE TESKEY BROTHERS,https://www.theteskeybrothers.com/,OTHER STAGE,SUNDAY,15:00 - 16:00,"Australian siblings playing soul music, with jazz and rhythm and blues influence and a nod to the original Stax soul men."
THE TROJANS,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,THURSDAY,01:45 - 03:00,
THE TROJANS,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,FRIDAY,03:00 - 05:00,
THE TROJANS,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,SATURDAY,03:00 - 05:00,
THE TROUBLE NOTES,https://thetroublenotes.com,CROISSANT NEUF,SUNDAY,13:00 - 14:00,
THE TROUBLE NOTES,https://thetroublenotes.com,CROISSANT NEUF BANDSTAND,THURSDAY,16:30 - 17:30,
THE TROUBLE NOTES,https://thetroublenotes.com,CROISSANT NEUF BANDSTAND,FRIDAY,15:00 - 16:00,
THE UNTHANKS,https://www.the-unthanks.com/,OTHER STAGE,SATURDAY,11:45 - 12:30,"Highly rated new folk interpreters with a five star album, ‘Sorrows Away’ at the end of last year, filled with lush strings and gorgeous rolling melodies."
THE VERY BEST OF TOMMY COOPER,https://danieltaylorproductions.co.uk/,THE ASTROLABE THEATRE,FRIDAY,18:45 - 19:45,
THE VERY BEST OF TOMMY COOPER,https://danieltaylorproductions.co.uk/,THE ASTROLABE THEATRE,SATURDAY,18:45 - 19:45,
THE VERY BEST OF TOMMY COOPER,https://danieltaylorproductions.co.uk/,THE ASTROLABE THEATRE,SUNDAY,17:55 - 18:55,
THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,FRIDAY,17:20 - 18:05,
THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,FRIDAY,13:10 - 13:55,
THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,SATURDAY,17:20 - 18:05,
THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,SATURDAY,13:10 - 13:55,
THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,SUNDAY,16:10 - 16:55,
THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,SUNDAY,13:10 - 13:55,
THE WAR ON DRUGS,https://www.thewarondrugs.net/,OTHER STAGE,SUNDAY,19:45 - 20:45,"Symphonic guitar rock with a smattering of synth, uplifting indie rock with old school heartland rock overtones, The War On Drugs are a hypnotic neo-psychedelic experience live."
THE WICKER MAN: 50TH ANNIVERSARY RELEASE 15,https://www.imdb.com/title/tt0070917/,PILTON PALAIS CINEMA,WEDNESDAY,22:00 - 23:34,
THE WIDEBEAM SOUND,,THE RABBIT HOLE,WEDNESDAY,21:00 - 22:00,
THE WITCHES AND THEIR FLYING HIGH LUBRICATION,,FIRESIDE STORIES,SATURDAY,14:00 - 14:30,
THE WOOD DEMONS,https://thewooddemons.bandcamp.com,CROISSANT NEUF,FRIDAY,18:00 - 19:00,
THE WOOD DEMONS,https://thewooddemons,CROISSANT NEUF BANDSTAND,SATURDAY,19:00 - 20:00,
THEE ONES,,SMALL WORLD STAGE,THURSDAY,02:00 - 03:00,
THEE ONES,,SMALL WORLD STAGE,SATURDAY,20:45 - 21:45,
THEE ONES,https://www.facebook.com/thee1s/?locale=en_gb,THE RABBIT HOLE,SUNDAY,21:00 - 22:00,
THIRD WORLD,https://www.thirdworldband.com/,WEST HOLTS STAGE,SATURDAY,16:00 - 17:00,"Celebrating 50 years in the business, the Jamaican legends made their name fusing reggae with soul, funk and disco on tracks like ‘Now That We’ve Found Love’."
THIS IS INJA,https://www.facebook.com/inja.makermusic,GLADE DOME,THURSDAY,16:00 - 17:00,
THIS IS NOW DJS,https://www.thisisnowagency.com,GREENPEACE,THURSDAY,21:30 - 22:45,
THIS LITTLE TRACTOR,,SMALL WORLD STAGE,FRIDAY,18:15 - 19:15,
THRILL COLLINS AND FRIENDS,https://www.thrillcollins.co.uk/,BREAD AND ROSES,SUNDAY,14:30 - 15:30,
THRILL COLLINS,https://www.thrillcollins.co.uk/,BREAD AND ROSES,THURSDAY,13:00 - 14:00,
THRILL COLLINS,https://www.thrillcollins.co.uk/,BREAD AND ROSES,FRIDAY,17:00 - 17:40,
THUNDERCAT,https://theamazingthundercat.com/,THE PARK STAGE,SUNDAY,19:45 - 20:45,"Grammy wining mix of astral jazz, funk and soul from the Flying Lotus and Kenrick Lamar approved bass player and producer."
TI,https://soundcloud.com/t-i,THE SALON CAROUSEL,SUNDAY,02:15 - 03:00,
TIA COUSINS,http://tia cousins (@tiaxcousins) • instagram photos and videos,NOWHERE,THURSDAY,15:00 - 15:30,
TIDDLES,https://www.instagram.com/carmelr21_aka_tiddles/?igshid=ymmymta2m2y%3d,THE RUM SHACK,SUNDAY,23:00 - 00:00,
TIGHTROPE SHOW WITH POEBE BAKER,http://nil,CIRCUS FIELD,FRIDAY,15:30 - 15:50,
TIGHTROPE SHOW WITH POEBE BAKER,http://nil,CIRCUS FIELD,SATURDAY,15:30 - 15:50,
TIGHTROPE SHOW WITH POEBE BAKER,http://nil,CIRCUS FIELD,SUNDAY,15:30 - 15:50,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,THURSDAY,13:30 - 14:30,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,THURSDAY,11:30 - 12:30,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,FRIDAY,13:30 - 12:30,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,FRIDAY,11:30 - 12:30,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,SATURDAY,13:30 - 14:30,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,SATURDAY,11:30 - 12:30,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,SUNDAY,13:30 - 14:30,
TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,SUNDAY,11:30 - 12:30,
TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,THURSDAY,17:20 - 17:26,
TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,FRIDAY,16:53 - 16:59,
TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,FRIDAY,13:49 - 13:55,
TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,SATURDAY,20:52 - 20:58,
TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,SATURDAY,16:59 - 17:05,
TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,SUNDAY,16:15 - 16:21,
TIM GARCIA,https://www.instagram.com/timoteeg/,PLATFORM 23,SUNDAY,00:00 - 01:00,
TIM HEALEY,https://ra.co/dj/timhealey/biography,RABBIT HOLE'S FUNKINGHAM PALACE,THURSDAY,01:30 - 03:00,
TIME IS NOW: ELL MURPHY,https://www.instagram.com/ells_bellss/,PLATFORM 23,THURSDAY,23:00 - 00:00,
TIME IS NOW: FLISS MAYO,https://www.instagram.com/flissmayo/,PLATFORM 23,THURSDAY,22:00 - 23:00,
TIME IS NOW: MAINPHASE B2B BAKEY,https://www.instagram.com/bakey_____/,PLATFORM 23,THURSDAY,00:00 - 01:00,
TIME IS NOW: NICKY SOFT TOUCH B2B KGW,https://www.instagram.com/timeisnowbristol/,PLATFORM 23,THURSDAY,21:00 - 22:00,
TIME IS NOW: NIKKI NAIR B2B DJ ADHD,https://www.instagram.com/nikki__nair/,PLATFORM 23,THURSDAY,01:00 - 02:00,
TIME IS NOW: SAMURAI BREAKS B2B NAINA,https://www.instagram.com/samurai_breaks/,PLATFORM 23,THURSDAY,02:00 - 03:00,
TIMMY REGISFORD (SHELTER - NYC),https://ra.co/dj/timmyregisford,NYC DOWNLOW,SUNDAY,00:35 - 01:50,
TINARIWEN,https://www.tinariwen.com/,THE PARK STAGE,SATURDAY,18:15 - 19:15,"Algerian/Mali Tuareg band whose desert blues, western folk and traditional African roots make for a truly unique and hypnotic blend."
TINY K,https://www.instagram.com/its_only_tiny/,THE RUM SHACK,SUNDAY,22:30 - 23:00,
TOBY 2 SHOES,https://soundcloud.com/toby2shoes,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,00:30 - 01:30,
TOBY SPIN (COMPERE),,SENSATION SEEKERS STAGE,FRIDAY,22:15 - 02:50,
TOBY SPIN (COMPERE),,SENSATION SEEKERS STAGE,SATURDAY,22:00 - 03:00,
TOBY SPIN (COMPERE),,SENSATION SEEKERS STAGE,SUNDAY,23:30 - 02:00,
TOBY SPIN,https://soundcloud.com/tobyspin,BLIND TIGER,SUNDAY,19:00 - 20:00,
TOKKY HORROR,http://www.tokkyhorror.com/,TRUTH STAGE,SATURDAY,22:30 - 23:30,
TOM A SMITH,https://www.tomasmithmusic.com/,STRUMMERVILLE,THURSDAY,16:00 - 16:35,
TOM A. SMITH,https://www.tomasmithmusic.com/,LEFT FIELD,SUNDAY,17:00 - 17:45,Guitar-toting tunesmith likened to Sam Fender and acclaimed by Elton and Radio 1.
TOM BRIGHT,http://www.tombright.co.uk/,STRUMMERVILLE,THURSDAY,17:00 - 17:40,
TOM COLLINSON,http://ocean protection,SPEAKERS FORUM,WEDNESDAY,13:00 - 14:00,
TOM GRENNAN,https://www.tomgrennanmusic.com/,OTHER STAGE,SATURDAY,14:15 - 15:15,BRITS nominee and Elton and Ant And Dec-approved singer songwriter with a host of hits and star studded collabs already under his belt.
TOM MCGUIRE AND THE BRASSHOLES,https://www.tomandthebrassholes.com/,THE WEST HOLTS BAR,FRIDAY,01:45 - 02:30,
TOM MCGUIRE AND THE BRASSHOLES,https://www.tomandthebrassholes.com/,THE WEST HOLTS BAR,SUNDAY,21:00 - 21:45,
TOM MCQ,https://www.facebook.com/tommcqofficial/,MANDALA STAGE,SATURDAY,01:00 - 02:00,
TOM MOORE & ARCHIE MOSS,https://www.tommoorearchiemoss.com/,THE BANDSTAND,THURSDAY,16:20 - 17:00,
TOM RAVENSCROFT,https://www.tomravenscroft.co.uk,SAN REMO,FRIDAY,12:00 - 14:00,
TOM TAPEY,https://soundcloud.com/tapey,THE BUG,SUNDAY,17:00 - 18:00,
TOM WARD,https://www.tomwardvoice.com/,CABARET,SATURDAY,00:50 - 01:20,
TOM WARD,https://www.tomwardvoice.com/,CABARET,SUNDAY,19:25 - 19:55,
TONY ANDREWS ECLECTIC GROOVE,https://funktion-one.com/,GLADE,SUNDAY,18:50 - 19:50,The Funktion-One founder and driving force at the very beginning of Glastonbury in the early-1970s sharing some of his favourite immersive tracks.
TOO MANY T'S WELCOME PARTY,https://www.facebook.com/toomanyts/,TRUTH STAGE,THURSDAY,14:00 - 14:45,
TOO MANY T'S X MR.SWITCH (BLENDID TAKEOVER),https://www.toomanyts.com/,CORNISH ARMS,SATURDAY,20:00 - 21:00,
TOO MANY T'S,https://www.toomanyts.com/,BIMBLE INN,FRIDAY,00:30 - 01:30,
TORNADO WALLACE,https://www.instagram.com/tornadowallace/?hl=en,SAN REMO,THURSDAY,21:00 - 22:30,
TORREY SHINE,,POETRY&WORDS,SUNDAY,16:50 - 17:15,
TOWN OF CATS,https://townofcats.co.uk,CROISSANT NEUF,THURSDAY,23:15 - 00:30,
TOWN OF CATS,https://www.townofcats.co.uk/,THE BANDSTAND,FRIDAY,22:30 - 23:30,
TOYA DELAZY,https://www.instagram.com/toyadelazy/,NOMAD,SUNDAY,01:00 - 01:30,
TOYA DELAZY,https://www.instagram.com/toyadelazy/,THE RUM SHACK,SATURDAY,00:00 - 00:45,
TOYAH WILLCOX & ROBERT FRIPP,https://www.toyahwillcox.com,ACOUSTIC STAGE,SUNDAY,16:10 - 17:10,"Bringing their much-watched YouTube Sunday Lunch sessions to life, punk icon Toyah with husband and legendary guitarist Robert Fripp for a run through the classics from ‘Heroes’ to ‘Slave To The Rhythm’ and beyond."
TRACK DOGS & STEVE KNIGHTLEY,https://trackdogsmusic.com,CROISSANT NEUF,FRIDAY,13:00 - 14:30,
TRACK DOGS,https://trackdogsmusic.com,TOAD HALL,THURSDAY,23:00 - 00:00,
